locus_tag	ftype	length_bp	gene	EC_number	COG	product
NNNHPBPM_00047	CDS	234				hypothetical protein
NNNHPBPM_00048	CDS	123				hypothetical protein
NNNHPBPM_00049	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
NNNHPBPM_00050	CDS	378	apaG		COG2967	Protein ApaG
NNNHPBPM_00051	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
NNNHPBPM_00052	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
NNNHPBPM_00053	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
NNNHPBPM_00054	CDS	2355	lptD		COG1452	LPS-assembly protein LptD
NNNHPBPM_00055	CDS	882	djlA		COG1076	Co-chaperone protein DjlA
NNNHPBPM_00056	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
NNNHPBPM_00057	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
NNNHPBPM_00058	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
NNNHPBPM_00059	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
NNNHPBPM_00060	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
NNNHPBPM_00061	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
NNNHPBPM_00062	CDS	846	araC			Arabinose operon regulatory protein
NNNHPBPM_00063	CDS	849				hypothetical protein
NNNHPBPM_00064	CDS	423				hypothetical protein
NNNHPBPM_00065	CDS	765	yabI		COG0586	Inner membrane protein YabI
NNNHPBPM_00066	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
NNNHPBPM_00067	CDS	1611				hypothetical protein
NNNHPBPM_00068	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
NNNHPBPM_00069	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
NNNHPBPM_00070	CDS	132	sgrT			Putative inhibitor of glucose uptake transporter SgrT
NNNHPBPM_00071	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
NNNHPBPM_00072	CDS	1401	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NNNHPBPM_00073	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NNNHPBPM_00074	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
NNNHPBPM_00075	CDS	945	leuO			HTH-type transcriptional regulator LeuO
NNNHPBPM_00076	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NNNHPBPM_00077	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
NNNHPBPM_00078	CDS	1005	cra		COG1609	Catabolite repressor/activator
NNNHPBPM_00079	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
NNNHPBPM_00080	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NNNHPBPM_00081	CDS	366	ftsL		COG3116	Cell division protein FtsL
NNNHPBPM_00082	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
NNNHPBPM_00083	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NNNHPBPM_00084	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NNNHPBPM_00085	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NNNHPBPM_00086	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
NNNHPBPM_00087	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
NNNHPBPM_00088	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NNNHPBPM_00089	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NNNHPBPM_00090	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
NNNHPBPM_00091	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
NNNHPBPM_00092	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
NNNHPBPM_00093	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
NNNHPBPM_00094	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NNNHPBPM_00095	CDS	588	secM			Secretion monitor
NNNHPBPM_00096	CDS	2706	secA		COG0653	Protein translocase subunit SecA
NNNHPBPM_00097	CDS	399	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
NNNHPBPM_00098	CDS	198	yacG		COG3024	DNA gyrase inhibitor YacG
NNNHPBPM_00099	CDS	744	zapD		COG4582	Cell division protein ZapD
NNNHPBPM_00100	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NNNHPBPM_00101	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
NNNHPBPM_00102	CDS	1203	epsF_1		COG1459	Type II secretion system protein F
NNNHPBPM_00103	CDS	1386	epsE_1		COG2804	Type II secretion system protein E
NNNHPBPM_00104	CDS	441				hypothetical protein
NNNHPBPM_00105	CDS	894	nadC_1	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
NNNHPBPM_00106	CDS	552	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
NNNHPBPM_00107	CDS	855	ampE		COG3725	Protein AmpE
NNNHPBPM_00108	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
NNNHPBPM_00109	CDS	1782				hypothetical protein
NNNHPBPM_00110	CDS	285	imm_1			Colicin-E7 immunity protein
NNNHPBPM_00111	CDS	291	imm_2			Colicin-E7 immunity protein
NNNHPBPM_00112	CDS	291	imm_3			Colicin-E7 immunity protein
NNNHPBPM_00113	CDS	765	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
NNNHPBPM_00114	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
NNNHPBPM_00115	CDS	1893	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NNNHPBPM_00116	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
NNNHPBPM_00117	CDS	1758				hypothetical protein
NNNHPBPM_00118	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
NNNHPBPM_00119	CDS	363				hypothetical protein
NNNHPBPM_00120	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
NNNHPBPM_00121	CDS	867	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
NNNHPBPM_00122	CDS	309				hypothetical protein
NNNHPBPM_00123	CDS	1551	cueO		COG2132	Blue copper oxidase CueO
NNNHPBPM_00124	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
NNNHPBPM_00125	CDS	549	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
NNNHPBPM_00126	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
NNNHPBPM_00127	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
NNNHPBPM_00128	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
NNNHPBPM_00129	CDS	441				hypothetical protein
NNNHPBPM_00130	CDS	1230				hypothetical protein
NNNHPBPM_00131	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
NNNHPBPM_00132	CDS	885				ISNCY family transposase ISRor2
NNNHPBPM_00133	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
NNNHPBPM_00134	CDS	795	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
NNNHPBPM_00135	CDS	1266	yadC			putative fimbrial-like protein YadC
NNNHPBPM_00136	CDS	597	yadK			putative fimbrial-like protein YadK
NNNHPBPM_00137	CDS	609	yadL			putative fimbrial-like protein YadL
NNNHPBPM_00138	CDS	567	yadM			putative fimbrial-like protein YadM
NNNHPBPM_00139	CDS	2589	htrE		COG3188	Outer membrane usher protein HtrE
NNNHPBPM_00140	CDS	741	yadV			putative fimbrial chaperone YadV
NNNHPBPM_00141	CDS	591	yadN			putative fimbrial-like protein YadN
NNNHPBPM_00142	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
NNNHPBPM_00143	CDS	1365	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
NNNHPBPM_00144	CDS	927	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
NNNHPBPM_00145	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
NNNHPBPM_00146	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
NNNHPBPM_00147	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
NNNHPBPM_00148	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
NNNHPBPM_00149	CDS	2535	mrcB		COG0744	Penicillin-binding protein 1B
NNNHPBPM_00150	CDS	2244	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
NNNHPBPM_00151	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
NNNHPBPM_00152	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
NNNHPBPM_00153	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
NNNHPBPM_00154	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
NNNHPBPM_00155	CDS	1422	clcA			H(+)/Cl(-) exchange transporter ClcA
NNNHPBPM_00156	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
NNNHPBPM_00157	CDS	624				hypothetical protein
NNNHPBPM_00158	CDS	801	btuF_1		COG0614	Vitamin B12-binding protein
NNNHPBPM_00159	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NNNHPBPM_00160	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
NNNHPBPM_00161	CDS	1425	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NNNHPBPM_00162	CDS	1116	cdaR		COG3835	Carbohydrate diacid regulator
NNNHPBPM_00163	CDS	387				hypothetical protein
NNNHPBPM_00164	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
NNNHPBPM_00165	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
NNNHPBPM_00166	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
NNNHPBPM_00167	CDS	726	rpsB		COG0052	30S ribosomal protein S2
NNNHPBPM_00168	CDS	852	tsf		COG0264	Elongation factor Ts
NNNHPBPM_00169	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
NNNHPBPM_00170	CDS	558	frr		COG0233	Ribosome-recycling factor
NNNHPBPM_00171	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
NNNHPBPM_00172	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
NNNHPBPM_00173	CDS	153				hypothetical protein
NNNHPBPM_00174	CDS	750	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
NNNHPBPM_00175	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
NNNHPBPM_00176	CDS	2433	bamA		COG4775	Outer membrane protein assembly factor BamA
NNNHPBPM_00177	CDS	486	skp		COG2825	Chaperone protein Skp
NNNHPBPM_00178	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
NNNHPBPM_00179	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
NNNHPBPM_00180	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
NNNHPBPM_00181	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
NNNHPBPM_00182	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NNNHPBPM_00183	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
NNNHPBPM_00184	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
NNNHPBPM_00185	CDS	1032	ldcC_1	4.1.1.18	COG1982	Constitutive lysine decarboxylase
NNNHPBPM_00186	CDS	1098	ldcC_2	4.1.1.18	COG1982	Constitutive lysine decarboxylase
NNNHPBPM_00187	CDS	390				hypothetical protein
NNNHPBPM_00188	CDS	1299	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
NNNHPBPM_00189	CDS	261	rof		COG4568	Protein rof
NNNHPBPM_00190	CDS	201				hypothetical protein
NNNHPBPM_00191	CDS	546	yaeQ		COG4681	putative protein YaeQ
NNNHPBPM_00192	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
NNNHPBPM_00193	CDS	711	nlpE		COG3015	Lipoprotein NlpE
NNNHPBPM_00194	CDS	825				hypothetical protein
NNNHPBPM_00195	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NNNHPBPM_00196	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
NNNHPBPM_00197	CDS	405	rcsF			Outer membrane lipoprotein RcsF
NNNHPBPM_00198	CDS	816	metQ		COG1464	D-methionine-binding lipoprotein MetQ
NNNHPBPM_00199	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
NNNHPBPM_00200	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NNNHPBPM_00201	CDS	573	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
NNNHPBPM_00202	rRNA	1538				16S ribosomal RNA
NNNHPBPM_00203	tRNA	77				tRNA-Ile(gat)
NNNHPBPM_00204	tRNA	76				tRNA-Ala(tgc)
NNNHPBPM_00205	rRNA	2901				23S ribosomal RNA
NNNHPBPM_00206	rRNA	111				5S ribosomal RNA
NNNHPBPM_00207	tRNA	77				tRNA-Asp(gtc)
NNNHPBPM_00208	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
NNNHPBPM_00209	CDS	915	dmlR_1			HTH-type transcriptional regulator DmlR
NNNHPBPM_00210	CDS	825				hypothetical protein
NNNHPBPM_00211	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
NNNHPBPM_00212	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
NNNHPBPM_00213	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
NNNHPBPM_00214	CDS	723				hypothetical protein
NNNHPBPM_00215	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
NNNHPBPM_00216	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
NNNHPBPM_00217	tRNA	77				tRNA-Asp(gtc)
NNNHPBPM_00218	CDS	786				hypothetical protein
NNNHPBPM_00219	CDS	480	hcpA_1		COG3157	Major exported protein
NNNHPBPM_00220	CDS	1359				hypothetical protein
NNNHPBPM_00221	CDS	3528				hypothetical protein
NNNHPBPM_00222	CDS	1443				hypothetical protein
NNNHPBPM_00223	CDS	744				hypothetical protein
NNNHPBPM_00224	CDS	2760	clpV1_1		COG0542	Protein ClpV1
NNNHPBPM_00225	CDS	765				hypothetical protein
NNNHPBPM_00226	CDS	1347				hypothetical protein
NNNHPBPM_00227	CDS	525				hypothetical protein
NNNHPBPM_00228	CDS	1293				hypothetical protein
NNNHPBPM_00229	CDS	1050				hypothetical protein
NNNHPBPM_00230	CDS	1842				hypothetical protein
NNNHPBPM_00231	CDS	426				hypothetical protein
NNNHPBPM_00232	CDS	1485				hypothetical protein
NNNHPBPM_00233	CDS	504				hypothetical protein
NNNHPBPM_00234	CDS	519	hcpA_2		COG3157	Major exported protein
NNNHPBPM_00235	CDS	120				hypothetical protein
NNNHPBPM_00236	CDS	1983	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
NNNHPBPM_00237	CDS	1047				hypothetical protein
NNNHPBPM_00238	CDS	1440				hypothetical protein
NNNHPBPM_00239	CDS	291				hypothetical protein
NNNHPBPM_00240	CDS	180				hypothetical protein
NNNHPBPM_00241	CDS	486				hypothetical protein
NNNHPBPM_00242	CDS	504				hypothetical protein
NNNHPBPM_00243	CDS	489				hypothetical protein
NNNHPBPM_00244	CDS	771	yafV	3.5.1.3		Omega-amidase YafV
NNNHPBPM_00245	CDS	447	ivy			Inhibitor of vertebrate lysozyme
NNNHPBPM_00246	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
NNNHPBPM_00247	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
NNNHPBPM_00248	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
NNNHPBPM_00249	CDS	741				hypothetical protein
NNNHPBPM_00250	CDS	759				hypothetical protein
NNNHPBPM_00251	CDS	498	rayT		COG1943	REP-associated tyrosine transposase
NNNHPBPM_00252	CDS	1740	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
NNNHPBPM_00253	CDS	687				hypothetical protein
NNNHPBPM_00254	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
NNNHPBPM_00255	CDS	294	yafN		COG2161	Antitoxin YafN
NNNHPBPM_00256	CDS	399	yafO	3.1.-.-		mRNA interferase toxin YafO
NNNHPBPM_00257	CDS	375	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
NNNHPBPM_00258	CDS	1140	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
NNNHPBPM_00259	CDS	615	prfA_1		COG0216	Peptide chain release factor 1
NNNHPBPM_00260	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
NNNHPBPM_00261	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
NNNHPBPM_00262	CDS	1245				hypothetical protein
NNNHPBPM_00263	CDS	402	crl			Sigma factor-binding protein Crl
NNNHPBPM_00264	CDS	1056	phoE		COG3203	Outer membrane porin PhoE
NNNHPBPM_00265	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
NNNHPBPM_00266	CDS	1254	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
NNNHPBPM_00267	tRNA	76				tRNA-Thr(cgt)
NNNHPBPM_00268	CDS	339	intS_1		COG0582	Prophage integrase IntS
NNNHPBPM_00269	CDS	525	mprA_1		COG1846	Transcriptional repressor MprA
NNNHPBPM_00270	CDS	4131	hbp	3.4.21.-		Hemoglobin-binding protease hbp autotransporter
NNNHPBPM_00271	CDS	216				hypothetical protein
NNNHPBPM_00272	CDS	615	yagU		COG3477	Inner membrane protein YagU
NNNHPBPM_00273	CDS	711	ecpE			putative fimbrial chaperone EcpE
NNNHPBPM_00274	CDS	1644	ecpD			Fimbria adhesin EcpD
NNNHPBPM_00275	CDS	2526	ecpC			putative outer membrane usher protein EcpC
NNNHPBPM_00276	CDS	669	ecpB			putative fimbrial chaperone EcpB
NNNHPBPM_00277	CDS	588	ecpA			Common pilus major fimbrillin subunit EcpA
NNNHPBPM_00278	CDS	543	ecpR			HTH-type transcriptional regulator EcpR
NNNHPBPM_00279	CDS	141	ykgO		COG0257	50S ribosomal protein L36 2
NNNHPBPM_00280	CDS	267	ykgM		COG0254	50S ribosomal protein L31 type B
NNNHPBPM_00281	CDS	102	ykgR			putative membrane protein YkgR
NNNHPBPM_00282	CDS	1143		1.-.-.-		NADH oxidase
NNNHPBPM_00283	CDS	921	ycjY_1		COG1073	putative protein YcjY
NNNHPBPM_00284	CDS	927	pgrR_1			HTH-type transcriptional regulator PgrR
NNNHPBPM_00285	CDS	894	pgrR_2			HTH-type transcriptional regulator PgrR
NNNHPBPM_00286	CDS	990	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
NNNHPBPM_00287	CDS	852	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
NNNHPBPM_00288	CDS	4251				hypothetical protein
NNNHPBPM_00289	CDS	858	rob_1		COG2207	Right origin-binding protein
NNNHPBPM_00290	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
NNNHPBPM_00291	CDS	594	rclC		COG3059	Inner membrane protein RclC
NNNHPBPM_00292	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
NNNHPBPM_00293	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
NNNHPBPM_00294	CDS	720	lutA_1		COG0247	Lactate utilization protein A
NNNHPBPM_00295	CDS	1428	lutB		COG1139	Lactate utilization protein B
NNNHPBPM_00296	CDS	696	lutC		COG1556	Lactate utilization protein C
NNNHPBPM_00297	CDS	669				hypothetical protein
NNNHPBPM_00298	CDS	2298				hypothetical protein
NNNHPBPM_00299	CDS	762				hypothetical protein
NNNHPBPM_00300	CDS	141				hypothetical protein
NNNHPBPM_00301	CDS	795				hypothetical protein
NNNHPBPM_00302	CDS	564				ISKra4 family transposase ISCep1
NNNHPBPM_00303	CDS	228				hypothetical protein
NNNHPBPM_00304	CDS	1689	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
NNNHPBPM_00305	CDS	1473	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
NNNHPBPM_00306	CDS	588	betI_1		COG1309	HTH-type transcriptional regulator BetI
NNNHPBPM_00307	CDS	2034	betT		COG1292	High-affinity choline transport protein
NNNHPBPM_00308	CDS	1089	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
NNNHPBPM_00309	CDS	933	yahB_1			putative HTH-type transcriptional regulator YahB
NNNHPBPM_00310	CDS	498				hypothetical protein
NNNHPBPM_00311	CDS	606				hypothetical protein
NNNHPBPM_00312	CDS	864				hypothetical protein
NNNHPBPM_00313	CDS	1548	fdrA_1		COG0074	Protein FdrA
NNNHPBPM_00314	CDS	1419				hypothetical protein
NNNHPBPM_00315	CDS	951	arcC2	2.7.2.2		Carbamate kinase 2
NNNHPBPM_00316	CDS	1383				hypothetical protein
NNNHPBPM_00317	CDS	411				hypothetical protein
NNNHPBPM_00318	CDS	987	lsrB			Autoinducer 2-binding protein LsrB
NNNHPBPM_00319	CDS	1485	fruK_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
NNNHPBPM_00320	CDS	972	rbsC_1		COG1172	Ribose import permease protein RbsC
