locus_tag	ftype	length_bp	gene	EC_number	COG	product
KENOBHBL_00059	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
KENOBHBL_00060	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
KENOBHBL_00061	CDS	846	araC			Arabinose operon regulatory protein
KENOBHBL_00062	CDS	849				hypothetical protein
KENOBHBL_00063	CDS	423				hypothetical protein
KENOBHBL_00064	CDS	765	yabI		COG0586	Inner membrane protein YabI
KENOBHBL_00065	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
KENOBHBL_00066	CDS	1611				hypothetical protein
KENOBHBL_00067	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
KENOBHBL_00068	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
KENOBHBL_00069	CDS	132	sgrT			Putative inhibitor of glucose uptake transporter SgrT
KENOBHBL_00070	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
KENOBHBL_00071	CDS	1401	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
KENOBHBL_00072	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KENOBHBL_00073	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
KENOBHBL_00074	CDS	945	leuO			HTH-type transcriptional regulator LeuO
KENOBHBL_00075	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
KENOBHBL_00076	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
KENOBHBL_00077	CDS	1005	cra_1		COG1609	Catabolite repressor/activator
KENOBHBL_00078	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
KENOBHBL_00079	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
KENOBHBL_00080	CDS	366	ftsL		COG3116	Cell division protein FtsL
KENOBHBL_00081	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
KENOBHBL_00082	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
KENOBHBL_00083	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KENOBHBL_00084	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
KENOBHBL_00085	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
KENOBHBL_00086	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
KENOBHBL_00087	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KENOBHBL_00088	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KENOBHBL_00089	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
KENOBHBL_00090	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
KENOBHBL_00091	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
KENOBHBL_00092	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
KENOBHBL_00093	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
KENOBHBL_00094	CDS	588	secM			Secretion monitor
KENOBHBL_00095	CDS	2706	secA		COG0653	Protein translocase subunit SecA
KENOBHBL_00096	CDS	399	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
KENOBHBL_00097	CDS	198	yacG		COG3024	DNA gyrase inhibitor YacG
KENOBHBL_00098	CDS	744	zapD		COG4582	Cell division protein ZapD
KENOBHBL_00099	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
KENOBHBL_00100	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
KENOBHBL_00101	CDS	1203	epsF_1		COG1459	Type II secretion system protein F
KENOBHBL_00102	CDS	1386	epsE_1		COG2804	Type II secretion system protein E
KENOBHBL_00103	CDS	441				hypothetical protein
KENOBHBL_00104	CDS	894	nadC_1	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
KENOBHBL_00105	CDS	552	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
KENOBHBL_00106	CDS	855	ampE		COG3725	Protein AmpE
KENOBHBL_00107	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
KENOBHBL_00108	CDS	1782				hypothetical protein
KENOBHBL_00109	CDS	285	imm_1			Colicin-E7 immunity protein
KENOBHBL_00110	CDS	291	imm_2			Colicin-E7 immunity protein
KENOBHBL_00111	CDS	291	imm_3			Colicin-E7 immunity protein
KENOBHBL_00112	CDS	765	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
KENOBHBL_00113	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
KENOBHBL_00114	CDS	1893	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
KENOBHBL_00115	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
KENOBHBL_00116	CDS	1758				hypothetical protein
KENOBHBL_00117	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
KENOBHBL_00118	CDS	363				hypothetical protein
KENOBHBL_00119	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
KENOBHBL_00120	CDS	867	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
KENOBHBL_00121	CDS	309				hypothetical protein
KENOBHBL_00122	CDS	1551	cueO		COG2132	Blue copper oxidase CueO
KENOBHBL_00123	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
KENOBHBL_00124	CDS	432	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
KENOBHBL_00125	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
KENOBHBL_00126	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
KENOBHBL_00127	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
KENOBHBL_00128	CDS	441				hypothetical protein
KENOBHBL_00129	CDS	1230				hypothetical protein
KENOBHBL_00130	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
KENOBHBL_00131	CDS	933				ISNCY family transposase ISRor2
KENOBHBL_00132	CDS	204				hypothetical protein
KENOBHBL_00133	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
KENOBHBL_00134	CDS	795	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
KENOBHBL_00135	CDS	450	yadC_1			putative fimbrial-like protein YadC
KENOBHBL_00136	CDS	846	yadC_2			putative fimbrial-like protein YadC
KENOBHBL_00137	CDS	597	yadK			putative fimbrial-like protein YadK
KENOBHBL_00138	CDS	609	yadL			putative fimbrial-like protein YadL
KENOBHBL_00139	CDS	567	yadM			putative fimbrial-like protein YadM
KENOBHBL_00140	CDS	2589	htrE_1		COG3188	Outer membrane usher protein HtrE
KENOBHBL_00141	CDS	741	yadV_1			putative fimbrial chaperone YadV
KENOBHBL_00142	CDS	591	yadN			putative fimbrial-like protein YadN
KENOBHBL_00143	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
KENOBHBL_00144	CDS	1365	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
KENOBHBL_00145	CDS	927	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
KENOBHBL_00146	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
KENOBHBL_00147	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
KENOBHBL_00148	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
KENOBHBL_00149	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
KENOBHBL_00150	CDS	2535	mrcB		COG0744	Penicillin-binding protein 1B
KENOBHBL_00151	CDS	2244	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
KENOBHBL_00152	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
KENOBHBL_00153	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
KENOBHBL_00154	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
KENOBHBL_00155	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
KENOBHBL_00156	CDS	1422	clcA			H(+)/Cl(-) exchange transporter ClcA
KENOBHBL_00157	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
KENOBHBL_00158	CDS	624				hypothetical protein
KENOBHBL_00159	CDS	618	btuF_1		COG0614	Vitamin B12-binding protein
KENOBHBL_00160	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KENOBHBL_00161	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
KENOBHBL_00162	CDS	1425	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
KENOBHBL_00163	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
KENOBHBL_00164	CDS	387				hypothetical protein
KENOBHBL_00165	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
KENOBHBL_00166	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
KENOBHBL_00167	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
KENOBHBL_00168	CDS	726	rpsB		COG0052	30S ribosomal protein S2
KENOBHBL_00169	CDS	852	tsf		COG0264	Elongation factor Ts
KENOBHBL_00170	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
KENOBHBL_00171	CDS	558	frr		COG0233	Ribosome-recycling factor
KENOBHBL_00172	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KENOBHBL_00173	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KENOBHBL_00174	CDS	153				hypothetical protein
KENOBHBL_00175	CDS	750	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
KENOBHBL_00176	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
KENOBHBL_00177	CDS	2433	bamA		COG4775	Outer membrane protein assembly factor BamA
KENOBHBL_00178	CDS	486	skp		COG2825	Chaperone protein Skp
KENOBHBL_00179	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
KENOBHBL_00180	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KENOBHBL_00181	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
KENOBHBL_00182	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
KENOBHBL_00183	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KENOBHBL_00184	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KENOBHBL_00185	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KENOBHBL_00186	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
KENOBHBL_00187	CDS	390				hypothetical protein
KENOBHBL_00188	CDS	1314	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KENOBHBL_00189	CDS	261	rof		COG4568	Protein rof
KENOBHBL_00190	CDS	201				hypothetical protein
KENOBHBL_00191	CDS	546	yaeQ		COG4681	putative protein YaeQ
KENOBHBL_00192	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
KENOBHBL_00193	CDS	711	nlpE		COG3015	Lipoprotein NlpE
KENOBHBL_00194	CDS	555				hypothetical protein
KENOBHBL_00195	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KENOBHBL_00196	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
KENOBHBL_00197	CDS	405	rcsF			Outer membrane lipoprotein RcsF
KENOBHBL_00198	CDS	816	metQ		COG1464	D-methionine-binding lipoprotein MetQ
KENOBHBL_00199	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
KENOBHBL_00200	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KENOBHBL_00201	CDS	573	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
KENOBHBL_00202	rRNA	1538				16S ribosomal RNA
KENOBHBL_00203	tRNA	76				tRNA-Glu(ttc)
KENOBHBL_00204	rRNA	2901				23S ribosomal RNA
KENOBHBL_00205	rRNA	111				5S ribosomal RNA
KENOBHBL_00206	tRNA	77				tRNA-Asp(gtc)
KENOBHBL_00207	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
KENOBHBL_00208	CDS	915	dmlR_1			HTH-type transcriptional regulator DmlR
KENOBHBL_00209	CDS	825				hypothetical protein
KENOBHBL_00210	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
KENOBHBL_00211	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
KENOBHBL_00212	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
KENOBHBL_00213	CDS	723				hypothetical protein
KENOBHBL_00214	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
KENOBHBL_00215	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
KENOBHBL_00216	tRNA	77				tRNA-Asp(gtc)
KENOBHBL_00217	CDS	786				hypothetical protein
KENOBHBL_00218	CDS	480	hcpA_1		COG3157	Major exported protein
KENOBHBL_00219	CDS	1359				hypothetical protein
KENOBHBL_00220	CDS	3528				hypothetical protein
KENOBHBL_00221	CDS	1443				hypothetical protein
KENOBHBL_00222	CDS	744				hypothetical protein
KENOBHBL_00223	CDS	2763	clpV1_1		COG0542	Protein ClpV1
KENOBHBL_00224	CDS	765				hypothetical protein
KENOBHBL_00225	CDS	1347				hypothetical protein
KENOBHBL_00226	CDS	525				hypothetical protein
KENOBHBL_00227	CDS	1281				hypothetical protein
KENOBHBL_00228	CDS	1050				hypothetical protein
KENOBHBL_00229	CDS	1842				hypothetical protein
KENOBHBL_00230	CDS	426				hypothetical protein
KENOBHBL_00231	CDS	1485				hypothetical protein
KENOBHBL_00232	CDS	504				hypothetical protein
KENOBHBL_00233	CDS	519	hcpA_2		COG3157	Major exported protein
KENOBHBL_00234	CDS	120				hypothetical protein
KENOBHBL_00235	CDS	1983	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
KENOBHBL_00236	CDS	1047				hypothetical protein
KENOBHBL_00237	CDS	1440				hypothetical protein
KENOBHBL_00238	CDS	291				hypothetical protein
KENOBHBL_00239	CDS	180				hypothetical protein
KENOBHBL_00240	CDS	243				ISAs1 family transposase ISEc1
KENOBHBL_00241	CDS	504				hypothetical protein
KENOBHBL_00242	CDS	489				hypothetical protein
KENOBHBL_00243	CDS	771	yafV	3.5.1.3		Omega-amidase YafV
KENOBHBL_00244	CDS	447	ivy			Inhibitor of vertebrate lysozyme
KENOBHBL_00245	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
KENOBHBL_00246	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
KENOBHBL_00247	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
KENOBHBL_00248	CDS	741				hypothetical protein
KENOBHBL_00249	CDS	759				hypothetical protein
KENOBHBL_00250	CDS	498	rayT		COG1943	REP-associated tyrosine transposase
KENOBHBL_00251	CDS	1740	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
KENOBHBL_00252	CDS	636	lafU		COG1360	Chemotaxis protein LafU
KENOBHBL_00253	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
KENOBHBL_00254	CDS	294	yafN		COG2161	Antitoxin YafN
KENOBHBL_00255	CDS	399	yafO	3.1.-.-		mRNA interferase toxin YafO
KENOBHBL_00256	CDS	375	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
KENOBHBL_00257	CDS	1140	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
KENOBHBL_00258	CDS	615	prfA_1		COG0216	Peptide chain release factor 1
KENOBHBL_00259	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
KENOBHBL_00260	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
KENOBHBL_00261	CDS	1245				hypothetical protein
KENOBHBL_00262	CDS	402	crl			Sigma factor-binding protein Crl
KENOBHBL_00263	CDS	1056	phoE		COG3203	Outer membrane porin PhoE
KENOBHBL_00264	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
KENOBHBL_00265	CDS	1254	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KENOBHBL_00266	tRNA	76				tRNA-Thr(cgt)
KENOBHBL_00267	CDS	1161	xerC_1			Tyrosine recombinase XerC
KENOBHBL_00268	CDS	345				hypothetical protein
KENOBHBL_00269	CDS	1023				hypothetical protein
KENOBHBL_00270	CDS	780				IS21 family transposase IS100kyp
KENOBHBL_00271	CDS	1752				hypothetical protein
KENOBHBL_00272	CDS	1035	aroH_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
KENOBHBL_00273	CDS	855				IS3 family transposase ISEc16
KENOBHBL_00274	CDS	300				IS3 family transposase ISEc16
KENOBHBL_00275	CDS	1056	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
KENOBHBL_00276	CDS	222				hypothetical protein
KENOBHBL_00277	CDS	687				hypothetical protein
KENOBHBL_00278	CDS	459				hypothetical protein
KENOBHBL_00279	CDS	192				hypothetical protein
KENOBHBL_00280	CDS	570				hypothetical protein
KENOBHBL_00281	CDS	222				P fimbrial regulatory protein KS71A
KENOBHBL_00282	CDS	330	papB_1			Major pilu subunit operon regulatory protein PapB
KENOBHBL_00283	CDS	546	sfaA			S-fimbrial protein subunit SfaA
KENOBHBL_00284	CDS	447	lpfA_1			putative major fimbrial subunit LpfA
KENOBHBL_00285	CDS	696	focC			Chaperone protein FocC
KENOBHBL_00286	CDS	2631	fimD_1		COG3188	Outer membrane usher protein FimD
KENOBHBL_00287	CDS	528	sfaG			S-fimbrial protein subunit SfaG
KENOBHBL_00288	CDS	492	sfaS			S-fimbrial adhesin protein SfaS
KENOBHBL_00289	CDS	969	sfaH			S-fimbrial protein subunit SfaH
KENOBHBL_00290	CDS	741	ydiV_1		COG2200	Anti-FlhC(2)FlhD(4) factor YdiV
KENOBHBL_00291	CDS	501	mprA_1		COG1846	Transcriptional repressor MprA
KENOBHBL_00292	CDS	2178	pfeA		COG4771	Ferric enterobactin receptor
KENOBHBL_00293	CDS	957				hypothetical protein
KENOBHBL_00294	CDS	1230	fes_1		COG2382	Enterochelin esterase
KENOBHBL_00295	CDS	3660		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
KENOBHBL_00296	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
KENOBHBL_00297	CDS	360			COG3385	IS4 family transposase IS4
KENOBHBL_00298	tRNA	77				tRNA-Arg(tct)
KENOBHBL_00299	CDS	117				hypothetical protein
KENOBHBL_00300	CDS	345			COG3385	IS4 family transposase ISEc13
KENOBHBL_00301	CDS	894			COG3385	IS4 family transposase ISEc13
KENOBHBL_00302	CDS	1971	hemR_1		COG1629	Hemin receptor
KENOBHBL_00303	CDS	792			COG5266	putative protein
KENOBHBL_00304	CDS	1263	yciC		COG0523	Putative metal chaperone YciC
KENOBHBL_00305	CDS	183				IS66 family transposase IS682
KENOBHBL_00306	CDS	600				hypothetical protein
KENOBHBL_00307	CDS	780				IS21 family transposase IS100kyp
KENOBHBL_00308	CDS	618				IS66 family transposase IS679
KENOBHBL_00309	CDS	348				hypothetical protein
KENOBHBL_00310	CDS	363				hypothetical protein
KENOBHBL_00311	CDS	888	argP_1		COG0583	HTH-type transcriptional regulator ArgP
KENOBHBL_00312	CDS	1497	lysU_1	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
KENOBHBL_00313	CDS	711	rhaS_1			HTH-type transcriptional activator RhaS
KENOBHBL_00314	CDS	2127	cadA_1	4.1.1.18	COG1982	Inducible lysine decarboxylase
KENOBHBL_00315	CDS	1311	cadB_1		COG0531	putative cadaverine/lysine antiporter
KENOBHBL_00316	CDS	363				hypothetical protein
KENOBHBL_00317	CDS	183				hypothetical protein
KENOBHBL_00318	CDS	873	era_1			GTPase Era
KENOBHBL_00319	CDS	3123	flu_1		COG3468	Antigen 43
KENOBHBL_00320	CDS	819				hypothetical protein
KENOBHBL_00321	CDS	486	klcA_1			Antirestriction protein KlcA
KENOBHBL_00322	CDS	477				hypothetical protein
KENOBHBL_00323	CDS	222				hypothetical protein
KENOBHBL_00324	CDS	114				hypothetical protein
KENOBHBL_00325	CDS	369	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
KENOBHBL_00326	CDS	378	cbtA_1			Cytoskeleton-binding toxin CbtA
KENOBHBL_00327	CDS	489				hypothetical protein
KENOBHBL_00328	CDS	198				hypothetical protein
KENOBHBL_00329	CDS	825				hypothetical protein
KENOBHBL_00330	CDS	1320	intA_1		COG0582	Prophage integrase IntA
KENOBHBL_00331	CDS	339	intS_1		COG0582	Prophage integrase IntS
KENOBHBL_00332	CDS	525	mprA_2		COG1846	Transcriptional repressor MprA
