locus_tag	ftype	length_bp	gene	EC_number	COG	product
BKFPFHEN_00030	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
BKFPFHEN_00031	CDS	318	metJ		COG3060	Met repressor
BKFPFHEN_00032	CDS	609				hypothetical protein
BKFPFHEN_00033	CDS	213	rpmE		COG0254	50S ribosomal protein L31
BKFPFHEN_00034	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
BKFPFHEN_00035	CDS	1026	cytR		COG1609	HTH-type transcriptional repressor CytR
BKFPFHEN_00036	CDS	855	ftsN		COG3087	Cell division protein FtsN
BKFPFHEN_00037	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BKFPFHEN_00038	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BKFPFHEN_00039	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
BKFPFHEN_00040	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
BKFPFHEN_00041	CDS	240	zapB		COG3074	Cell division protein ZapB
BKFPFHEN_00042	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
BKFPFHEN_00043	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
BKFPFHEN_00044	CDS	1140	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
BKFPFHEN_00045	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
BKFPFHEN_00046	CDS	429	uspD		COG0589	Universal stress protein D
BKFPFHEN_00047	CDS	300				hypothetical protein
BKFPFHEN_00048	CDS	441				hypothetical protein
BKFPFHEN_00049	CDS	600				hypothetical protein
BKFPFHEN_00050	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
BKFPFHEN_00051	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
BKFPFHEN_00052	CDS	990	sbp		COG1613	Sulfate-binding protein
BKFPFHEN_00053	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
BKFPFHEN_00054	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
BKFPFHEN_00055	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
BKFPFHEN_00056	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
BKFPFHEN_00057	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
BKFPFHEN_00058	CDS	675	yiiM		COG2258	Protein YiiM
BKFPFHEN_00059	CDS	984	kdgT			2-keto-3-deoxygluconate permease
BKFPFHEN_00060	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
BKFPFHEN_00061	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
BKFPFHEN_00062	CDS	939	rhaR_1			HTH-type transcriptional activator RhaR
BKFPFHEN_00063	CDS	837	rhaS_2			HTH-type transcriptional activator RhaS
BKFPFHEN_00064	CDS	1470	rhaB	2.7.1.5		Rhamnulokinase
BKFPFHEN_00065	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
BKFPFHEN_00066	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
BKFPFHEN_00067	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
BKFPFHEN_00068	CDS	1395				hypothetical protein
BKFPFHEN_00069	CDS	663				hypothetical protein
BKFPFHEN_00070	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
BKFPFHEN_00071	CDS	588	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
BKFPFHEN_00072	CDS	2415	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
BKFPFHEN_00073	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
BKFPFHEN_00074	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
BKFPFHEN_00075	CDS	930	fdhE		COG3058	Protein FdhE
BKFPFHEN_00076	CDS	129				hypothetical protein
BKFPFHEN_00077	CDS	243				hypothetical protein
BKFPFHEN_00078	CDS	219				hypothetical protein
BKFPFHEN_00079	CDS	279				hypothetical protein
BKFPFHEN_00080	CDS	213				hypothetical protein
BKFPFHEN_00081	CDS	291				hypothetical protein
BKFPFHEN_00082	CDS	312	higB-2		COG2026	Toxin HigB-2
BKFPFHEN_00083	CDS	909	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
BKFPFHEN_00084	CDS	1815				hypothetical protein
BKFPFHEN_00085	CDS	942				hypothetical protein
BKFPFHEN_00086	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
BKFPFHEN_00087	CDS	873				hypothetical protein
BKFPFHEN_00088	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
BKFPFHEN_00089	CDS	888	yphB_1		COG2017	putative protein YphB
BKFPFHEN_00090	CDS	1350	abaF_1			Fosfomycin resistance protein AbaF
BKFPFHEN_00091	CDS	1434	ygcS_1			Inner membrane metabolite transport protein YgcS
BKFPFHEN_00092	CDS	1011	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
BKFPFHEN_00093	CDS	888	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
BKFPFHEN_00094	CDS	879	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
BKFPFHEN_00095	CDS	897	yihV	2.7.1.184		Sulfofructose kinase
BKFPFHEN_00096	CDS	789	csqR		COG1349	HTH-type transcriptional repressor CsqR
BKFPFHEN_00097	CDS	1266	yihN			Inner membrane protein YihN
BKFPFHEN_00098	CDS	981				hypothetical protein
BKFPFHEN_00099	CDS	711	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
BKFPFHEN_00100	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
BKFPFHEN_00101	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
BKFPFHEN_00102	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
BKFPFHEN_00103	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
BKFPFHEN_00104	CDS	111	yshB			putative protein YshB
BKFPFHEN_00105	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
BKFPFHEN_00106	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
BKFPFHEN_00107	CDS	633	engB		COG0218	putative GTP-binding protein EngB
BKFPFHEN_00108	CDS	2787	polA	2.7.7.7	COG0258	DNA polymerase I
BKFPFHEN_00109	CDS	243				hypothetical protein
BKFPFHEN_00110	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
BKFPFHEN_00111	CDS	1431	ydgA_1		COG5339	Protein YdgA
BKFPFHEN_00112	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
BKFPFHEN_00113	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
BKFPFHEN_00114	CDS	270	yihD		COG3084	Protein YihD
BKFPFHEN_00115	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
BKFPFHEN_00116	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
BKFPFHEN_00117	rRNA	111				5S ribosomal RNA
BKFPFHEN_00118	rRNA	2901				23S ribosomal RNA
BKFPFHEN_00119	tRNA	76				tRNA-Ala(tgc)
BKFPFHEN_00120	tRNA	77				tRNA-Ile(gat)
BKFPFHEN_00121	rRNA	1538				16S ribosomal RNA
BKFPFHEN_00122	CDS	546	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
BKFPFHEN_00123	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
BKFPFHEN_00124	CDS	615	yigZ		COG1739	IMPACT family member YigZ
BKFPFHEN_00125	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
BKFPFHEN_00126	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
BKFPFHEN_00127	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
BKFPFHEN_00128	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
BKFPFHEN_00129	CDS	1494	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
BKFPFHEN_00130	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
BKFPFHEN_00131	CDS	783	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
BKFPFHEN_00132	CDS	777	tatC		COG0805	Sec-independent protein translocase protein TatC
BKFPFHEN_00133	CDS	516	tatB		COG1826	Sec-independent protein translocase protein TatB
BKFPFHEN_00134	CDS	270	tatA		COG1826	Sec-independent protein translocase protein TatA
BKFPFHEN_00135	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
BKFPFHEN_00136	CDS	606	ubiJ_1		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
BKFPFHEN_00137	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BKFPFHEN_00138	CDS	1428				hypothetical protein
BKFPFHEN_00139	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
BKFPFHEN_00140	CDS	816	clcD	3.1.1.45		Carboxymethylenebutenolidase
BKFPFHEN_00141	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BKFPFHEN_00142	CDS	954	metR			HTH-type transcriptional regulator MetR
BKFPFHEN_00143	CDS	900	bioP		COG0697	Biotin transporter
BKFPFHEN_00144	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
BKFPFHEN_00145	CDS	1023	pldB	3.1.1.5	COG2267	Lysophospholipase L2
BKFPFHEN_00146	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
BKFPFHEN_00147	CDS	621	rhtC_1		COG1280	Threonine efflux protein
BKFPFHEN_00148	CDS	1836	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BKFPFHEN_00149	CDS	870	pldA	3.1.1.32	COG2829	Phospholipase A1
BKFPFHEN_00150	CDS	468				hypothetical protein
BKFPFHEN_00151	CDS	891	rarD		COG2962	Protein RarD
BKFPFHEN_00152	CDS	381	yigG			Inner membrane protein YigG
BKFPFHEN_00153	CDS	381				hypothetical protein
BKFPFHEN_00154	CDS	951	corA		COG0598	Magnesium transport protein CorA
BKFPFHEN_00155	CDS	834				hypothetical protein
BKFPFHEN_00156	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
BKFPFHEN_00157	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
BKFPFHEN_00158	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
BKFPFHEN_00159	CDS	897	xerC_1		COG4973	Tyrosine recombinase XerC
BKFPFHEN_00160	CDS	708				hypothetical protein
BKFPFHEN_00161	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BKFPFHEN_00162	CDS	204				hypothetical protein
BKFPFHEN_00163	CDS	555				hypothetical protein
BKFPFHEN_00164	CDS	1443				hypothetical protein
BKFPFHEN_00165	CDS	1311				hypothetical protein
BKFPFHEN_00166	CDS	2028				hypothetical protein
BKFPFHEN_00167	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
BKFPFHEN_00168	CDS	2547	cyaA	4.6.1.1	COG3072	Adenylate cyclase
BKFPFHEN_00169	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
BKFPFHEN_00170	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
BKFPFHEN_00171	CDS	1242	hemX		COG2959	Protein HemX
BKFPFHEN_00172	CDS	1197	hemY		COG3071	Protein HemY
BKFPFHEN_00173	CDS	1656		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
BKFPFHEN_00174	CDS	1038	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
BKFPFHEN_00175	tRNA	77				tRNA-Pro(tgg)
BKFPFHEN_00176	tRNA	87				tRNA-Leu(cag)
BKFPFHEN_00177	tRNA	76				tRNA-His(gtg)
BKFPFHEN_00178	tRNA	77				tRNA-Arg(ccg)
BKFPFHEN_00179	CDS	1386	yifK		COG1113	putative transport protein YifK
BKFPFHEN_00180	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
BKFPFHEN_00181	CDS	1353	wzyE			putative ECA polymerase
BKFPFHEN_00182	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
BKFPFHEN_00183	CDS	1251	wzxE		COG2244	Lipid III flippase
BKFPFHEN_00184	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
BKFPFHEN_00185	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
BKFPFHEN_00186	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
BKFPFHEN_00187	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
BKFPFHEN_00188	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
BKFPFHEN_00189	CDS	1131	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
BKFPFHEN_00190	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
BKFPFHEN_00191	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
BKFPFHEN_00192	CDS	219				hypothetical protein
BKFPFHEN_00193	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BKFPFHEN_00194	CDS	330	trxA		COG0526	Thioredoxin 1
BKFPFHEN_00195	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
BKFPFHEN_00196	CDS	1485	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
BKFPFHEN_00197	CDS	2022	rep_1	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
BKFPFHEN_00198	CDS	450				hypothetical protein
BKFPFHEN_00199	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
BKFPFHEN_00200	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BKFPFHEN_00201	CDS	891	gltC_1			HTH-type transcriptional regulator GltC
BKFPFHEN_00202	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
BKFPFHEN_00203	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BKFPFHEN_00204	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BKFPFHEN_00205	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
BKFPFHEN_00206	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
BKFPFHEN_00207	CDS	1521	comM		COG0606	Competence protein ComM
BKFPFHEN_00208	CDS	339				hypothetical protein
BKFPFHEN_00209	CDS	840	hdfR_1			HTH-type transcriptional regulator HdfR
BKFPFHEN_00210	tRNA	76				tRNA-Trp(cca)
BKFPFHEN_00211	tRNA	77				tRNA-Asp(gtc)
BKFPFHEN_00212	rRNA	111				5S ribosomal RNA
BKFPFHEN_00213	rRNA	2901				23S ribosomal RNA
BKFPFHEN_00214	tRNA	76				tRNA-Ala(tgc)
BKFPFHEN_00215	tRNA	77				tRNA-Ile(gat)
BKFPFHEN_00216	rRNA	1538				16S ribosomal RNA
BKFPFHEN_00217	CDS	693	nanR_1			HTH-type transcriptional repressor NanR
BKFPFHEN_00218	CDS	1428	hsrA			putative transport protein HsrA
BKFPFHEN_00219	CDS	993	rbsR		COG1609	Ribose operon repressor
BKFPFHEN_00220	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
BKFPFHEN_00221	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
BKFPFHEN_00222	CDS	966	rbsC_1		COG1172	Ribose import permease protein RbsC
BKFPFHEN_00223	CDS	1506	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BKFPFHEN_00224	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
BKFPFHEN_00225	CDS	1869	kup			Low affinity potassium transport system protein kup
BKFPFHEN_00226	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
BKFPFHEN_00227	CDS	1452	viaA		COG2425	Protein ViaA
BKFPFHEN_00228	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
BKFPFHEN_00229	CDS	459	asnC		COG1522	Regulatory protein AsnC
BKFPFHEN_00230	CDS	444	mioC		COG0716	Protein MioC
BKFPFHEN_00231	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BKFPFHEN_00232	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
BKFPFHEN_00233	CDS	381	atpI		COG3312	ATP synthase protein I
BKFPFHEN_00234	CDS	816	atpB		COG0356	ATP synthase subunit a
BKFPFHEN_00235	CDS	240	atpE		COG0636	ATP synthase subunit c
BKFPFHEN_00236	CDS	471	atpF		COG0711	ATP synthase subunit b
BKFPFHEN_00237	CDS	534	atpH		COG0712	ATP synthase subunit delta
BKFPFHEN_00238	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
BKFPFHEN_00239	CDS	864	atpG		COG0224	ATP synthase gamma chain
BKFPFHEN_00240	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BKFPFHEN_00241	CDS	420	atpC		COG0355	ATP synthase epsilon chain
BKFPFHEN_00242	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
BKFPFHEN_00243	CDS	1830	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BKFPFHEN_00244	CDS	573	fimA_1			Type-1 fimbrial protein, A chain
BKFPFHEN_00245	CDS	732	focC_1			Chaperone protein FocC
BKFPFHEN_00246	CDS	2523	elfC_1		COG3188	putative outer membrane usher protein ElfC
BKFPFHEN_00247	CDS	1071	lpfD			putative minor fimbrial subunit LpfD
BKFPFHEN_00248	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
BKFPFHEN_00249	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
BKFPFHEN_00250	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
BKFPFHEN_00251	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
BKFPFHEN_00252	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
BKFPFHEN_00253	CDS	2499				hypothetical protein
BKFPFHEN_00254	CDS	1188				hypothetical protein
BKFPFHEN_00255	CDS	2409				hypothetical protein
BKFPFHEN_00256	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
BKFPFHEN_00257	CDS	1338	adeP		COG2252	Adenine permease AdeP
BKFPFHEN_00258	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
BKFPFHEN_00259	CDS	750				hypothetical protein
BKFPFHEN_00260	CDS	960	yidZ			HTH-type transcriptional regulator YidZ
BKFPFHEN_00261	CDS	1176	mdtL			Multidrug resistance protein MdtL
BKFPFHEN_00262	CDS	1248	tnaB		COG0814	Low affinity tryptophan permease
BKFPFHEN_00263	CDS	1416	tnaA	4.1.99.1	COG3033	Tryptophanase
BKFPFHEN_00264	CDS	2166				hypothetical protein
BKFPFHEN_00265	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BKFPFHEN_00266	CDS	1647	yidC			Membrane protein insertase YidC
BKFPFHEN_00267	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BKFPFHEN_00268	CDS	141	rpmH		COG0230	50S ribosomal protein L34
BKFPFHEN_00269	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
BKFPFHEN_00270	CDS	1101	dnaN		COG0592	Beta sliding clamp
BKFPFHEN_00271	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
BKFPFHEN_00272	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
BKFPFHEN_00273	CDS	399				hypothetical protein
BKFPFHEN_00274	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
BKFPFHEN_00275	CDS	657				hypothetical protein
BKFPFHEN_00276	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
BKFPFHEN_00277	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
BKFPFHEN_00278	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
BKFPFHEN_00279	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
BKFPFHEN_00280	CDS	1293	dgoT			D-galactonate transporter
BKFPFHEN_00281	CDS	1065	cbrA		COG0644	Protein CbrA
BKFPFHEN_00282	CDS	1215				hypothetical protein
BKFPFHEN_00283	CDS	261				hypothetical protein
BKFPFHEN_00284	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
BKFPFHEN_00285	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
BKFPFHEN_00286	CDS	1662	aspT_1			Aspartate/alanine antiporter
BKFPFHEN_00287	CDS	717	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
BKFPFHEN_00288	CDS	1617				hypothetical protein
BKFPFHEN_00289	CDS	1323	aglB	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
BKFPFHEN_00290	CDS	894	rhaR_2			HTH-type transcriptional activator RhaR
BKFPFHEN_00291	CDS	1716	yidK		COG4146	putative symporter YidK
BKFPFHEN_00292	CDS	1494		3.1.6.-		Ulvan-active sulfatase
BKFPFHEN_00293	CDS	450	yidI			Inner membrane protein YidI
BKFPFHEN_00294	CDS	348	yidH		COG2149	Inner membrane protein YidH
BKFPFHEN_00295	CDS	363	yidG			Inner membrane protein YidG
BKFPFHEN_00296	CDS	498				hypothetical protein
BKFPFHEN_00297	CDS	1185	emrD			Multidrug resistance protein D
BKFPFHEN_00298	CDS	90	tisB			Small toxic protein TisB
BKFPFHEN_00299	CDS	99				hypothetical protein
BKFPFHEN_00300	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
BKFPFHEN_00301	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
BKFPFHEN_00302	CDS	159				hypothetical protein
BKFPFHEN_00303	CDS	1140				hypothetical protein
BKFPFHEN_00304	CDS	1470				hypothetical protein
BKFPFHEN_00305	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
BKFPFHEN_00306	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
BKFPFHEN_00307	CDS	1320	uhpC		COG2271	Membrane sensor protein UhpC
BKFPFHEN_00308	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
BKFPFHEN_00309	CDS	1767	ade	3.5.4.2	COG1001	Adenine deaminase
BKFPFHEN_00310	CDS	1335	adeQ		COG2252	Adenine permease AdeQ
BKFPFHEN_00311	CDS	453				hypothetical protein
BKFPFHEN_00312	CDS	324				hypothetical protein
BKFPFHEN_00313	CDS	360				hypothetical protein
BKFPFHEN_00314	CDS	1233	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
BKFPFHEN_00315	CDS	9966				hypothetical protein
BKFPFHEN_00316	CDS	1698	hilA_1		COG0457	Transcriptional regulator HilA
BKFPFHEN_00317	CDS	1350				hypothetical protein
BKFPFHEN_00318	CDS	1131				hypothetical protein
BKFPFHEN_00319	CDS	1782	ipaB			Invasin IpaB
BKFPFHEN_00320	CDS	183				hypothetical protein
BKFPFHEN_00321	CDS	498	sicA_1		COG0457	Chaperone protein SicA
BKFPFHEN_00322	CDS	294				hypothetical protein
BKFPFHEN_00323	CDS	819	nlpA		COG1464	Lipoprotein 28
BKFPFHEN_00324	CDS	924	yicL		COG0697	putative inner membrane transporter YicL
BKFPFHEN_00325	CDS	1185	setC			Sugar efflux transporter C
BKFPFHEN_00326	CDS	141				hypothetical protein
BKFPFHEN_00327	tRNA	95				tRNA-SeC(tca)
