locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCKNMBJL_00030	CDS	273				IS66 family transposase ISCro1
GCKNMBJL_00031	CDS	753				hypothetical protein
GCKNMBJL_00032	CDS	1023				hypothetical protein
GCKNMBJL_00033	CDS	780				IS21 family transposase IS100kyp
GCKNMBJL_00034	CDS	564				hypothetical protein
GCKNMBJL_00035	CDS	321				hypothetical protein
GCKNMBJL_00036	CDS	1173				hypothetical protein
GCKNMBJL_00037	CDS	744				hypothetical protein
GCKNMBJL_00038	CDS	519				IS110 family transposase ISEc21
GCKNMBJL_00039	CDS	417				IS110 family transposase ISEc21
GCKNMBJL_00040	CDS	1260	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
GCKNMBJL_00041	CDS	597				IS3 family transposase ISKpn38
GCKNMBJL_00042	CDS	294				hypothetical protein
GCKNMBJL_00043	CDS	438				IS110 family transposase ISSfl8
GCKNMBJL_00044	CDS	285				hypothetical protein
GCKNMBJL_00045	CDS	327				IS3 family transposase IS629
GCKNMBJL_00046	CDS	888				IS3 family transposase IS629
GCKNMBJL_00047	CDS	666				IS3 family transposase ISSen1
GCKNMBJL_00048	CDS	1032				IS630 family transposase IS630
GCKNMBJL_00049	CDS	93				hypothetical protein
GCKNMBJL_00050	CDS	228				IS110 family transposase ISSaen1
GCKNMBJL_00051	CDS	273				hypothetical protein
GCKNMBJL_00052	CDS	2088	cirA_1		COG4771	Colicin I receptor
GCKNMBJL_00053	CDS	252				hypothetical protein
GCKNMBJL_00054	CDS	279				hypothetical protein
GCKNMBJL_00055	CDS	528				hypothetical protein
GCKNMBJL_00056	CDS	327				hypothetical protein
GCKNMBJL_00057	CDS	336				hypothetical protein
GCKNMBJL_00058	CDS	279				hypothetical protein
GCKNMBJL_00059	CDS	981			COG3039	IS5 family transposase IS5
GCKNMBJL_00060	CDS	261				hypothetical protein
GCKNMBJL_00061	CDS	252				hypothetical protein
GCKNMBJL_00062	CDS	1980				hypothetical protein
GCKNMBJL_00063	CDS	180				hypothetical protein
GCKNMBJL_00064	CDS	426				hypothetical protein
GCKNMBJL_00065	CDS	351				hypothetical protein
GCKNMBJL_00066	CDS	1593				IS66 family transposase ISEc23
GCKNMBJL_00067	CDS	144	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GCKNMBJL_00068	CDS	372	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GCKNMBJL_00069	CDS	381				hypothetical protein
GCKNMBJL_00070	CDS	348				hypothetical protein
GCKNMBJL_00071	CDS	1338				IS66 family transposase ISEc8
GCKNMBJL_00072	CDS	1572				IS66 family transposase ISCro1
GCKNMBJL_00073	CDS	348				hypothetical protein
GCKNMBJL_00074	CDS	648				hypothetical protein
GCKNMBJL_00075	CDS	396				hypothetical protein
GCKNMBJL_00076	CDS	138				hypothetical protein
GCKNMBJL_00077	CDS	273				Single-stranded DNA-binding protein
GCKNMBJL_00078	CDS	198				hypothetical protein
GCKNMBJL_00079	CDS	135				hypothetical protein
GCKNMBJL_00080	CDS	513				hypothetical protein
GCKNMBJL_00081	CDS	201				hypothetical protein
GCKNMBJL_00082	CDS	219				hypothetical protein
GCKNMBJL_00083	CDS	1035				hypothetical protein
GCKNMBJL_00084	CDS	840				hypothetical protein
GCKNMBJL_00085	CDS	555				hypothetical protein
GCKNMBJL_00086	CDS	3237				hypothetical protein
GCKNMBJL_00087	CDS	1287				hypothetical protein
GCKNMBJL_00088	CDS	1980				hypothetical protein
GCKNMBJL_00089	CDS	498				hypothetical protein
GCKNMBJL_00090	CDS	300				hypothetical protein
GCKNMBJL_00091	CDS	378			COG1662	IS1 family transposase IS1A
GCKNMBJL_00092	CDS	390				hypothetical protein
GCKNMBJL_00093	CDS	225				hypothetical protein
GCKNMBJL_00094	CDS	366				hypothetical protein
GCKNMBJL_00095	CDS	906				IS3 family transposase IS2
GCKNMBJL_00096	CDS	1395				hypothetical protein
GCKNMBJL_00097	CDS	1431	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
GCKNMBJL_00098	CDS	1278	rafB			Raffinose permease
GCKNMBJL_00099	CDS	2127	rafA	3.2.1.22		Alpha-galactosidase
GCKNMBJL_00100	CDS	1011	rafR			HTH-type transcriptional regulator RafR
GCKNMBJL_00101	CDS	1185	intS_1		COG0582	Prophage integrase IntS
GCKNMBJL_00102	tRNA	76				tRNA-Phe(gaa)
GCKNMBJL_00103	CDS	708				hypothetical protein
GCKNMBJL_00104	CDS	2136	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
GCKNMBJL_00105	CDS	1257	nupG			Nucleoside permease NupG
GCKNMBJL_00106	CDS	1080	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
GCKNMBJL_00107	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
GCKNMBJL_00108	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
GCKNMBJL_00109	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GCKNMBJL_00110	CDS	327			COG3171	putative protein
GCKNMBJL_00111	CDS	720				hypothetical protein
GCKNMBJL_00112	CDS	1047	ansB_1	3.5.1.1	COG0252	L-asparaginase 2
GCKNMBJL_00113	CDS	1008				hypothetical protein
GCKNMBJL_00114	CDS	1302	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GCKNMBJL_00115	CDS	504				hypothetical protein
GCKNMBJL_00116	CDS	987			COG1638	Solute-binding protein
GCKNMBJL_00117	CDS	1137	hemW		COG0635	Heme chaperone HemW
GCKNMBJL_00118	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GCKNMBJL_00119	CDS	291				hypothetical protein
GCKNMBJL_00120	CDS	567				hypothetical protein
GCKNMBJL_00121	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
GCKNMBJL_00122	CDS	981	yggR		COG2805	putative protein YggR
GCKNMBJL_00123	CDS	981				IS110 family transposase IS621
GCKNMBJL_00124	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GCKNMBJL_00125	CDS	636				hypothetical protein
GCKNMBJL_00126	CDS	951	gshB	6.3.2.3	COG0189	Glutathione synthetase
GCKNMBJL_00127	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GCKNMBJL_00128	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
GCKNMBJL_00129	CDS	456	sprT			Protein SprT
GCKNMBJL_00130	CDS	1395	galP			Galactose-proton symporter
GCKNMBJL_00131	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
GCKNMBJL_00132	CDS	252				hypothetical protein
GCKNMBJL_00133	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
GCKNMBJL_00134	CDS	732				hypothetical protein
GCKNMBJL_00135	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
GCKNMBJL_00136	CDS	2841	dgaR			Transcriptional regulatory protein DagR
GCKNMBJL_00137	CDS	429				hypothetical protein
GCKNMBJL_00138	CDS	486	levE_1	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
GCKNMBJL_00139	CDS	750	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
GCKNMBJL_00140	CDS	858	manZ_1		COG3716	PTS system mannose-specific EIID component
GCKNMBJL_00141	CDS	1110	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
GCKNMBJL_00142	CDS	744	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
GCKNMBJL_00143	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
GCKNMBJL_00144	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
GCKNMBJL_00145	CDS	909	hflC_1		COG0330	Modulator of FtsH protease HflC
GCKNMBJL_00146	CDS	444	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
GCKNMBJL_00147	CDS	1389	mtlA_1			PTS system mannitol-specific EIICB component
GCKNMBJL_00148	CDS	1278	yggP_1	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
GCKNMBJL_00149	CDS	966	yggF	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 2 class 2
GCKNMBJL_00150	CDS	510	fumE	4.2.1.2	COG3722	Fumarase E
GCKNMBJL_00151	CDS	714	coaA_1	2.7.1.33		Pantothenate kinase
GCKNMBJL_00152	CDS	678	ecfA1_1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
GCKNMBJL_00153	CDS	678	ecfA1_2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
GCKNMBJL_00154	CDS	708				hypothetical protein
GCKNMBJL_00155	CDS	579				hypothetical protein
GCKNMBJL_00156	CDS	432				hypothetical protein
GCKNMBJL_00157	CDS	1020	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
GCKNMBJL_00158	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
GCKNMBJL_00159	CDS	1080	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
GCKNMBJL_00160	CDS	861	mscS		COG0668	Small-conductance mechanosensitive channel
GCKNMBJL_00161	CDS	636	argO		COG1279	Arginine exporter protein ArgO
GCKNMBJL_00162	CDS	741			COG2968	26 kDa periplasmic immunogenic protein
GCKNMBJL_00163	CDS	897	cynR_1			HTH-type transcriptional regulator CynR
GCKNMBJL_00164	CDS	1479	scpC	2.8.3.-	COG0427	Propionyl-CoA:succinate CoA transferase
GCKNMBJL_00165	CDS	786	scpB	4.1.1.-	COG1024	Methylmalonyl-CoA decarboxylase
GCKNMBJL_00166	CDS	996	argK	3.6.5.-	COG1703	GTPase ArgK
GCKNMBJL_00167	CDS	2145	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GCKNMBJL_00168	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
GCKNMBJL_00169	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GCKNMBJL_00170	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
GCKNMBJL_00171	CDS	603	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
GCKNMBJL_00172	CDS	330	zapA		COG3027	Cell division protein ZapA
GCKNMBJL_00173	CDS	579				hypothetical protein
GCKNMBJL_00174	CDS	1326	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
GCKNMBJL_00175	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
GCKNMBJL_00176	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
GCKNMBJL_00177	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
GCKNMBJL_00178	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
GCKNMBJL_00179	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
GCKNMBJL_00180	CDS	1434	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
GCKNMBJL_00181	CDS	312				hypothetical protein
GCKNMBJL_00182	CDS	690				hypothetical protein
GCKNMBJL_00183	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
GCKNMBJL_00184	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
GCKNMBJL_00185	CDS	408	ygfX			Inner membrane protein YgfX
GCKNMBJL_00186	CDS	522	fldB		COG0716	Flavodoxin 2
GCKNMBJL_00187	CDS	897	xerD_1		COG4974	Tyrosine recombinase XerD
GCKNMBJL_00188	CDS	711	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
GCKNMBJL_00189	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GCKNMBJL_00190	CDS	882	prfB_1		COG1186	Peptide chain release factor RF2
GCKNMBJL_00191	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
GCKNMBJL_00192	CDS	549	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
GCKNMBJL_00193	CDS	126	yqfG			putative protein YqfG
GCKNMBJL_00194	CDS	1449	uacT		COG2233	Uric acid transporter UacT
GCKNMBJL_00195	CDS	1920		1.18.1.2		Ferredoxin--NADP reductase
GCKNMBJL_00196	CDS	489	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
GCKNMBJL_00197	CDS	1368	ghxQ		COG2252	Guanine/hypoxanthine permease GhxQ
GCKNMBJL_00198	CDS	1317	guaD	3.5.4.3	COG0402	Guanine deaminase
GCKNMBJL_00199	CDS	1401	xanQ		COG2233	Xanthine permease XanQ
GCKNMBJL_00200	CDS	2871	xdhA_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GCKNMBJL_00201	CDS	780				hypothetical protein
GCKNMBJL_00202	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
GCKNMBJL_00203	CDS	3099	ygfK		COG0493	Putative oxidoreductase YgfK
GCKNMBJL_00204	CDS	579	mocA	2.7.7.76	COG2068	Molybdenum cofactor cytidylyltransferase
GCKNMBJL_00205	CDS	771				hypothetical protein
GCKNMBJL_00206	CDS	1626				hypothetical protein
GCKNMBJL_00207	CDS	933	arcC1_1	2.7.2.2		Carbamate kinase 1
GCKNMBJL_00208	CDS	1386	hyuA	3.5.2.-	COG0044	D-phenylhydantoinase
GCKNMBJL_00209	CDS	1212	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
GCKNMBJL_00210	CDS	1197	ygeX	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
GCKNMBJL_00211	CDS	1188	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
GCKNMBJL_00212	CDS	1779	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
GCKNMBJL_00213	CDS	480	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
GCKNMBJL_00214	CDS	879	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
GCKNMBJL_00215	CDS	2298	xdhA_2	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GCKNMBJL_00216	CDS	177				hypothetical protein
GCKNMBJL_00217	CDS	753				hypothetical protein
GCKNMBJL_00218	tRNA	74				tRNA-Gly(ccc)
GCKNMBJL_00219	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
GCKNMBJL_00220	CDS	1182	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GCKNMBJL_00221	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
GCKNMBJL_00222	CDS	762	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GCKNMBJL_00223	CDS	1419	araE			Arabinose-proton symporter
GCKNMBJL_00224	CDS	693	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
GCKNMBJL_00225	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
GCKNMBJL_00226	CDS	1263	lysA	4.1.1.20		Diaminopimelate decarboxylase
GCKNMBJL_00227	CDS	1032	galR		COG1609	HTH-type transcriptional regulator GalR
GCKNMBJL_00228	CDS	2160	aas		COG0204	Bifunctional protein Aas
GCKNMBJL_00229	CDS	1194	lplT			Lysophospholipid transporter LplT
GCKNMBJL_00230	CDS	1041	tas		COG0667	Protein tas
GCKNMBJL_00231	CDS	219	ygdR_1			putative lipoprotein YgdR
GCKNMBJL_00232	CDS	714				hypothetical protein
GCKNMBJL_00233	CDS	690	mutH		COG3066	DNA mismatch repair protein MutH
GCKNMBJL_00234	CDS	147				hypothetical protein
GCKNMBJL_00235	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
GCKNMBJL_00236	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
GCKNMBJL_00237	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GCKNMBJL_00238	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
GCKNMBJL_00239	CDS	471				hypothetical protein
GCKNMBJL_00240	CDS	564				hypothetical protein
GCKNMBJL_00241	CDS	408				hypothetical protein
GCKNMBJL_00242	CDS	324				hypothetical protein
GCKNMBJL_00243	CDS	3369	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
GCKNMBJL_00244	CDS	2889	ptrA	3.4.24.55	COG1025	Protease 3
GCKNMBJL_00245	CDS	3543	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
GCKNMBJL_00246	CDS	1827	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
GCKNMBJL_00247	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
GCKNMBJL_00248	CDS	1254	amiC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
GCKNMBJL_00249	CDS	279	licT_1		COG3711	Transcription antiterminator LicT
GCKNMBJL_00250	CDS	366				hypothetical protein
GCKNMBJL_00251	CDS	906				IS3 family transposase IS2
GCKNMBJL_00252	CDS	459	licT_2		COG3711	Transcription antiterminator LicT
GCKNMBJL_00253	CDS	1581	malX_1		COG1263	PTS system maltose-specific EIICB component
GCKNMBJL_00254	CDS	1176	malY_1		COG1168	Protein MalY
GCKNMBJL_00255	CDS	597	kdsD_1	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
GCKNMBJL_00256	CDS	948		1.1.1.81	COG0111	Hydroxypyruvate reductase
GCKNMBJL_00257	tRNA	77				tRNA-Met(cat)
GCKNMBJL_00258	tRNA	77				tRNA-Met(cat)
GCKNMBJL_00259	tRNA	77				tRNA-Met(cat)
GCKNMBJL_00260	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
GCKNMBJL_00261	CDS	807	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
GCKNMBJL_00262	CDS	444	csdE		COG2166	Sulfur acceptor protein CsdE
GCKNMBJL_00263	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
GCKNMBJL_00264	CDS	228	ygdR_2			putative lipoprotein YgdR
GCKNMBJL_00265	CDS	918	gcvA_1			Glycine cleavage system transcriptional activator
GCKNMBJL_00266	CDS	396				hypothetical protein
GCKNMBJL_00267	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
GCKNMBJL_00268	CDS	732	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
GCKNMBJL_00269	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
GCKNMBJL_00270	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
GCKNMBJL_00271	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
GCKNMBJL_00272	CDS	1317	fucP		COG0738	L-fucose-proton symporter
GCKNMBJL_00273	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
GCKNMBJL_00274	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
GCKNMBJL_00275	CDS	846	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
GCKNMBJL_00276	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
GCKNMBJL_00277	CDS	1290	sdaC		COG0814	Serine transporter
GCKNMBJL_00278	CDS	1365	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
GCKNMBJL_00279	CDS	849	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
GCKNMBJL_00280	CDS	546	syd			Protein Syd
GCKNMBJL_00281	CDS	330	yqcC		COG3098	putative protein YqcC
GCKNMBJL_00282	CDS	783	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
GCKNMBJL_00283	CDS	450			COG0716	putative protein
GCKNMBJL_00284	CDS	1353	gudP			putative glucarate transporter
GCKNMBJL_00285	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
GCKNMBJL_00286	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
GCKNMBJL_00287	CDS	2757	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
GCKNMBJL_00288	CDS	1302	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
GCKNMBJL_00289	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
GCKNMBJL_00290	CDS	249	mazE		COG2336	Antitoxin MazE
GCKNMBJL_00291	CDS	336	mazF	3.1.27.-	COG2337	Endoribonuclease toxin MazF
GCKNMBJL_00292	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
GCKNMBJL_00293	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
GCKNMBJL_00294	CDS	1299	eno	4.2.1.11	COG0148	Enolase
GCKNMBJL_00295	CDS	882				hypothetical protein
GCKNMBJL_00296	CDS	1149				hypothetical protein
GCKNMBJL_00297	CDS	894				hypothetical protein
GCKNMBJL_00298	CDS	603	lemA		COG1704	Protein LemA
GCKNMBJL_00299	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
GCKNMBJL_00300	CDS	1008	cra_1		COG1609	Catabolite repressor/activator
GCKNMBJL_00301	CDS	1404	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
GCKNMBJL_00302	CDS	1371	sacX		COG1263	Negative regulator of SacY activity
GCKNMBJL_00303	CDS	1518	scrY			Sucrose porin
GCKNMBJL_00304	CDS	918	scrK	2.7.1.4	COG0524	Fructokinase
GCKNMBJL_00305	CDS	1479	lsrK_1	2.7.1.189	COG1070	Autoinducer-2 kinase
GCKNMBJL_00306	CDS	1278	yqcE			Inner membrane protein YqcE
GCKNMBJL_00307	CDS	786	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GCKNMBJL_00308	CDS	1455		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
GCKNMBJL_00309	CDS	1410	ygcS_1			Inner membrane metabolite transport protein YgcS
GCKNMBJL_00310	CDS	780				hypothetical protein
GCKNMBJL_00311	CDS	861	etfA		COG2025	Electron transfer flavoprotein subunit alpha
GCKNMBJL_00312	CDS	576	ygcP		COG1954	putative protein YgcP
GCKNMBJL_00313	CDS	261	fixX_1		COG2440	Ferredoxin-like protein FixX
GCKNMBJL_00314	CDS	1272		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
GCKNMBJL_00315	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
GCKNMBJL_00316	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
GCKNMBJL_00317	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
GCKNMBJL_00318	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
GCKNMBJL_00319	CDS	153	hokE_1			Toxic protein HokE
GCKNMBJL_00320	CDS	105				hypothetical protein
GCKNMBJL_00321	CDS	1038				hypothetical protein
GCKNMBJL_00322	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GCKNMBJL_00323	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GCKNMBJL_00324	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
GCKNMBJL_00325	CDS	324	ygbE			Inner membrane protein YgbE
GCKNMBJL_00326	CDS	312	ftsB		COG2919	Cell division protein FtsB
GCKNMBJL_00327	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GCKNMBJL_00328	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GCKNMBJL_00329	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
GCKNMBJL_00330	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
GCKNMBJL_00331	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
GCKNMBJL_00332	CDS	1140	nlpD		COG0739	Murein hydrolase activator NlpD
GCKNMBJL_00333	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
GCKNMBJL_00334	CDS	408	hosA			Transcriptional regulator HosA
GCKNMBJL_00335	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
GCKNMBJL_00336	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
GCKNMBJL_00337	CDS	237	vdcD			Protein VdcD
GCKNMBJL_00338	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
GCKNMBJL_00339	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
GCKNMBJL_00340	CDS	234				hypothetical protein
GCKNMBJL_00341	CDS	345				hypothetical protein
GCKNMBJL_00342	CDS	429	mopA		COG2005	Molybdenum-pterin-binding protein MopA
GCKNMBJL_00343	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator FhlA
