locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLKCMBIJ_00040	CDS	930	fdhE		COG3058	Protein FdhE
OLKCMBIJ_00041	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
OLKCMBIJ_00042	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
OLKCMBIJ_00043	CDS	2415	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
OLKCMBIJ_00044	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
OLKCMBIJ_00045	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
OLKCMBIJ_00046	CDS	1041				hypothetical protein
OLKCMBIJ_00047	CDS	1749				hypothetical protein
OLKCMBIJ_00048	CDS	1071	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
OLKCMBIJ_00049	CDS	1452	manP_1		COG1299	PTS system mannose-specific EIIBCA component
OLKCMBIJ_00050	CDS	447	fruA_1		COG1299	PTS system fructose-specific EIIABC component
OLKCMBIJ_00051	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
OLKCMBIJ_00052	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
OLKCMBIJ_00053	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
OLKCMBIJ_00054	CDS	1470	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
OLKCMBIJ_00055	CDS	837	rhaS_1			HTH-type transcriptional activator RhaS
OLKCMBIJ_00056	CDS	939	rhaR_1			HTH-type transcriptional activator RhaR
OLKCMBIJ_00057	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
OLKCMBIJ_00058	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
OLKCMBIJ_00059	CDS	984	kdgT			2-keto-3-deoxygluconate permease
OLKCMBIJ_00060	CDS	675	yiiM		COG2258	Protein YiiM
OLKCMBIJ_00061	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
OLKCMBIJ_00062	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
OLKCMBIJ_00063	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
OLKCMBIJ_00064	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
OLKCMBIJ_00065	CDS	105				hypothetical protein
OLKCMBIJ_00066	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
OLKCMBIJ_00067	CDS	990	sbp		COG1613	Sulfate-binding protein
OLKCMBIJ_00068	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
OLKCMBIJ_00069	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
OLKCMBIJ_00070	CDS	600				hypothetical protein
OLKCMBIJ_00071	CDS	441				hypothetical protein
OLKCMBIJ_00072	CDS	300				hypothetical protein
OLKCMBIJ_00073	CDS	429	uspD		COG0589	Universal stress protein D
OLKCMBIJ_00074	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
OLKCMBIJ_00075	CDS	1140	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
OLKCMBIJ_00076	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
OLKCMBIJ_00077	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
OLKCMBIJ_00078	CDS	240	zapB		COG3074	Cell division protein ZapB
OLKCMBIJ_00079	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
OLKCMBIJ_00080	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
OLKCMBIJ_00081	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
OLKCMBIJ_00082	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
OLKCMBIJ_00083	CDS	855	ftsN		COG3087	Cell division protein FtsN
OLKCMBIJ_00084	CDS	1026	cytR		COG1609	HTH-type transcriptional repressor CytR
OLKCMBIJ_00085	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
OLKCMBIJ_00086	CDS	213	rpmE		COG0254	50S ribosomal protein L31
OLKCMBIJ_00087	CDS	333	rhsC_1		COG3209	Protein RhsC
OLKCMBIJ_00088	CDS	3894	rhsC_2		COG3209	Protein RhsC
OLKCMBIJ_00089	CDS	324				hypothetical protein
OLKCMBIJ_00090	CDS	315				hypothetical protein
OLKCMBIJ_00091	CDS	273			COG1662	IS1 family transposase IS1H
OLKCMBIJ_00092	CDS	609				hypothetical protein
OLKCMBIJ_00093	CDS	318	metJ		COG3060	Met repressor
OLKCMBIJ_00094	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
OLKCMBIJ_00095	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
OLKCMBIJ_00096	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OLKCMBIJ_00097	CDS	2181	katG	1.11.1.21	COG0376	Catalase-peroxidase
OLKCMBIJ_00098	CDS	906	yijE			putative cystine transporter YijE
OLKCMBIJ_00099	CDS	618				hypothetical protein
OLKCMBIJ_00100	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
OLKCMBIJ_00101	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
OLKCMBIJ_00102	CDS	2502	fryA_1		COG1080	Multiphosphoryl transfer protein 1
OLKCMBIJ_00103	CDS	1080	manP_2		COG1299	PTS system mannose-specific EIIBCA component
OLKCMBIJ_00104	CDS	321	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
OLKCMBIJ_00105	CDS	2298	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
OLKCMBIJ_00106	CDS	879	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
OLKCMBIJ_00107	CDS	342	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
OLKCMBIJ_00108	CDS	852	rhaS_2			HTH-type transcriptional activator RhaS
OLKCMBIJ_00109	CDS	1734	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
OLKCMBIJ_00110	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
OLKCMBIJ_00111	CDS	1152	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
OLKCMBIJ_00112	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
OLKCMBIJ_00113	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
OLKCMBIJ_00114	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
OLKCMBIJ_00115	CDS	1215	rspA_1		COG4948	Starvation-sensing protein RspA
OLKCMBIJ_00116	CDS	1284	lgoT_1			putative L-galactonate transporter
OLKCMBIJ_00117	CDS	918	oxyR_1			Hydrogen peroxide-inducible genes activator
OLKCMBIJ_00118	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
OLKCMBIJ_00119	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
OLKCMBIJ_00120	CDS	360	yijD			Inner membrane protein YijD
OLKCMBIJ_00121	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
OLKCMBIJ_00122	CDS	1845	btuB		COG4206	Vitamin B12 transporter BtuB
OLKCMBIJ_00123	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
OLKCMBIJ_00124	rRNA	1539				16S ribosomal RNA
OLKCMBIJ_00125	tRNA	77				tRNA-Ile(gat)
OLKCMBIJ_00126	rRNA	2902				23S ribosomal RNA
OLKCMBIJ_00127	rRNA	111				5S ribosomal RNA
OLKCMBIJ_00128	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
OLKCMBIJ_00129	CDS	966	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
OLKCMBIJ_00130	CDS	927	coaA_1	2.7.1.33	COG1072	Pantothenate kinase
OLKCMBIJ_00131	tRNA	76				tRNA-Thr(tgt)
OLKCMBIJ_00132	tRNA	85				tRNA-Tyr(gta)
OLKCMBIJ_00133	tRNA	75				tRNA-Gly(tcc)
OLKCMBIJ_00134	tRNA	76				tRNA-Thr(ggt)
OLKCMBIJ_00135	CDS	1185	tufB		COG0050	Elongation factor Tu 2
OLKCMBIJ_00136	CDS	384	secE		COG0690	Protein translocase subunit SecE
OLKCMBIJ_00137	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
OLKCMBIJ_00138	CDS	429	rplK		COG0080	50S ribosomal protein L11
OLKCMBIJ_00139	CDS	705	rplA		COG0081	50S ribosomal protein L1
OLKCMBIJ_00140	CDS	498	rplJ		COG0244	50S ribosomal protein L10
OLKCMBIJ_00141	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
OLKCMBIJ_00142	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
OLKCMBIJ_00143	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
OLKCMBIJ_00144	CDS	540	htrC			Heat shock protein C
OLKCMBIJ_00145	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
OLKCMBIJ_00146	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
OLKCMBIJ_00147	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
OLKCMBIJ_00148	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
OLKCMBIJ_00149	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
OLKCMBIJ_00150	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
OLKCMBIJ_00151	CDS	477	rsd		COG3160	Regulator of sigma D
OLKCMBIJ_00152	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
OLKCMBIJ_00153	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
OLKCMBIJ_00154	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
OLKCMBIJ_00155	CDS	591			COG3068	putative protein
OLKCMBIJ_00156	CDS	273	hupA			DNA-binding protein HU-alpha
OLKCMBIJ_00157	CDS	636				hypothetical protein
OLKCMBIJ_00158	CDS	426	zraP		COG3678	Zinc resistance-associated protein
OLKCMBIJ_00159	CDS	129				hypothetical protein
OLKCMBIJ_00160	CDS	1377	zraS	2.7.13.3		Sensor protein ZraS
OLKCMBIJ_00161	CDS	1326	zraR		COG2204	Transcriptional regulatory protein ZraR
OLKCMBIJ_00162	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
OLKCMBIJ_00163	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
OLKCMBIJ_00164	rRNA	1539				16S ribosomal RNA
OLKCMBIJ_00165	tRNA	77				tRNA-Ile(gat)
OLKCMBIJ_00166	tRNA	76				tRNA-Ala(tgc)
OLKCMBIJ_00167	rRNA	2902				23S ribosomal RNA
OLKCMBIJ_00168	rRNA	111				5S ribosomal RNA
OLKCMBIJ_00169	CDS	384				hypothetical protein
OLKCMBIJ_00170	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
OLKCMBIJ_00171	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
OLKCMBIJ_00172	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
OLKCMBIJ_00173	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
OLKCMBIJ_00174	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
OLKCMBIJ_00175	CDS	1575				hypothetical protein
OLKCMBIJ_00176	CDS	825	iclR		COG1414	Transcriptional repressor IclR
OLKCMBIJ_00177	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
OLKCMBIJ_00178	CDS	1632				hypothetical protein
OLKCMBIJ_00179	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
OLKCMBIJ_00180	CDS	1230	yggP_1	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
OLKCMBIJ_00181	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
OLKCMBIJ_00182	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
OLKCMBIJ_00183	CDS	495	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
OLKCMBIJ_00184	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
OLKCMBIJ_00185	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OLKCMBIJ_00186	CDS	948	sorC		COG2390	Sorbitol operon regulator
OLKCMBIJ_00187	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
OLKCMBIJ_00188	CDS	273				hypothetical protein
OLKCMBIJ_00189	CDS	1128				hypothetical protein
OLKCMBIJ_00190	CDS	792				hypothetical protein
OLKCMBIJ_00191	CDS	927				hypothetical protein
OLKCMBIJ_00192	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
OLKCMBIJ_00193	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OLKCMBIJ_00194	CDS	243				hypothetical protein
OLKCMBIJ_00195	CDS	639	gfcB_1			putative lipoprotein GfcB
OLKCMBIJ_00196	CDS	738				hypothetical protein
OLKCMBIJ_00197	CDS	2097				hypothetical protein
OLKCMBIJ_00198	CDS	411	psiE		COG3223	Protein PsiE
OLKCMBIJ_00199	CDS	1476	xylE			D-xylose-proton symporter
OLKCMBIJ_00200	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
OLKCMBIJ_00201	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
OLKCMBIJ_00202	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
OLKCMBIJ_00203	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
OLKCMBIJ_00204	CDS	1341	lamB		COG4580	Maltoporin
OLKCMBIJ_00205	CDS	921				hypothetical protein
OLKCMBIJ_00206	CDS	153				hypothetical protein
OLKCMBIJ_00207	CDS	195				hypothetical protein
OLKCMBIJ_00208	CDS	1329				hypothetical protein
OLKCMBIJ_00209	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
OLKCMBIJ_00210	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
OLKCMBIJ_00211	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
OLKCMBIJ_00212	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
OLKCMBIJ_00213	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
OLKCMBIJ_00214	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
OLKCMBIJ_00215	CDS	210				hypothetical protein
OLKCMBIJ_00216	CDS	516	zur		COG0735	Zinc uptake regulation protein
OLKCMBIJ_00217	CDS	1017				hypothetical protein
OLKCMBIJ_00218	CDS	474	socA			Antitoxin SocA
OLKCMBIJ_00219	CDS	549				hypothetical protein
OLKCMBIJ_00220	CDS	270				hypothetical protein
OLKCMBIJ_00221	CDS	753				hypothetical protein
OLKCMBIJ_00222	CDS	825				hypothetical protein
OLKCMBIJ_00223	CDS	363				hypothetical protein
OLKCMBIJ_00224	CDS	675	lexA_2	3.4.21.88		LexA repressor
OLKCMBIJ_00225	CDS	222				hypothetical protein
OLKCMBIJ_00226	CDS	600	ail		COG3637	Attachment invasion locus protein
OLKCMBIJ_00227	CDS	3342				hypothetical protein
OLKCMBIJ_00228	CDS	135				hypothetical protein
OLKCMBIJ_00229	CDS	732				hypothetical protein
OLKCMBIJ_00230	CDS	489				hypothetical protein
OLKCMBIJ_00231	CDS	552				hypothetical protein
OLKCMBIJ_00232	CDS	366				hypothetical protein
OLKCMBIJ_00233	CDS	906				IS3 family transposase IS2
OLKCMBIJ_00234	CDS	249	dinI_1			DNA damage-inducible protein I
OLKCMBIJ_00235	CDS	1098				hypothetical protein
OLKCMBIJ_00236	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
OLKCMBIJ_00237	CDS	243	pspG			Phage shock protein G
OLKCMBIJ_00238	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
OLKCMBIJ_00239	CDS	1416	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
OLKCMBIJ_00240	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
OLKCMBIJ_00241	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
OLKCMBIJ_00242	CDS	504				hypothetical protein
OLKCMBIJ_00243	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
OLKCMBIJ_00244	CDS	417				hypothetical protein
OLKCMBIJ_00245	CDS	357	yjbR		COG2315	putative protein YjbR
OLKCMBIJ_00246	CDS	2823	uvrA		COG0178	UvrABC system protein A
OLKCMBIJ_00247	CDS	537	ssb		COG0629	Single-stranded DNA-binding protein
OLKCMBIJ_00248	CDS	282				hypothetical protein
OLKCMBIJ_00249	CDS	1587	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
OLKCMBIJ_00250	CDS	324	soxS			Regulatory protein SoxS
OLKCMBIJ_00251	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
OLKCMBIJ_00252	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
OLKCMBIJ_00253	CDS	1650	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
OLKCMBIJ_00254	CDS	1293				hypothetical protein
OLKCMBIJ_00255	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
OLKCMBIJ_00256	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
OLKCMBIJ_00257	CDS	1959	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OLKCMBIJ_00258	CDS	1437	nrfA	1.7.2.2	COG3303	Cytochrome c-552
OLKCMBIJ_00259	CDS	567	nrfB			Cytochrome c-type protein NrfB
OLKCMBIJ_00260	CDS	672	ydhX_1		COG0437	putative ferredoxin-like protein YdhX
OLKCMBIJ_00261	CDS	957				hypothetical protein
OLKCMBIJ_00262	CDS	1623	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
OLKCMBIJ_00263	CDS	384	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
OLKCMBIJ_00264	CDS	597	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
OLKCMBIJ_00265	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
OLKCMBIJ_00266	CDS	690				hypothetical protein
OLKCMBIJ_00267	CDS	1680	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
OLKCMBIJ_00268	CDS	420	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
OLKCMBIJ_00269	CDS	1467	cusC_1		COG1538	Cation efflux system protein CusC
OLKCMBIJ_00270	CDS	2052	mdtO		COG1289	Multidrug resistance protein MdtO
OLKCMBIJ_00271	CDS	1032	mdtN		COG1566	Multidrug resistance protein MdtN
OLKCMBIJ_00272	CDS	276				hypothetical protein
OLKCMBIJ_00273	CDS	1986	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
OLKCMBIJ_00274	CDS	930	alsK	2.7.1.55	COG1940	D-allose kinase
OLKCMBIJ_00275	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
OLKCMBIJ_00276	CDS	981	alsC		COG1172	D-allose transport system permease protein AlsC
OLKCMBIJ_00277	CDS	1533	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
OLKCMBIJ_00278	CDS	936	alsB		COG1879	D-allose-binding periplasmic protein
OLKCMBIJ_00279	CDS	891	rpiR		COG1737	HTH-type transcriptional regulator RpiR
OLKCMBIJ_00280	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
OLKCMBIJ_00281	CDS	330				hypothetical protein
OLKCMBIJ_00282	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
OLKCMBIJ_00283	CDS	435	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
OLKCMBIJ_00284	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
OLKCMBIJ_00285	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
OLKCMBIJ_00286	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
OLKCMBIJ_00287	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
OLKCMBIJ_00288	CDS	846	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
OLKCMBIJ_00289	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
OLKCMBIJ_00290	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
OLKCMBIJ_00291	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
OLKCMBIJ_00292	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
OLKCMBIJ_00293	CDS	780	phnE		COG3639	Phosphate-import permease protein PhnE
OLKCMBIJ_00294	CDS	1017				hypothetical protein
OLKCMBIJ_00295	CDS	789	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
OLKCMBIJ_00296	CDS	444				hypothetical protein
OLKCMBIJ_00297	CDS	336				hypothetical protein
OLKCMBIJ_00298	CDS	2229	crfC		COG0699	Clamp-binding protein CrfC
OLKCMBIJ_00299	CDS	879				hypothetical protein
OLKCMBIJ_00300	CDS	1503	proP			Proline/betaine transporter
OLKCMBIJ_00301	CDS	90				hypothetical protein
OLKCMBIJ_00302	CDS	1101	basS	2.7.13.3		Sensor protein BasS
OLKCMBIJ_00303	CDS	669	basR			Transcriptional regulatory protein BasR
OLKCMBIJ_00304	CDS	1644	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
OLKCMBIJ_00305	CDS	1338	adiC		COG0531	Arginine/agmatine antiporter
OLKCMBIJ_00306	CDS	762	gadX_1			HTH-type transcriptional regulator GadX
OLKCMBIJ_00307	CDS	2271	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
OLKCMBIJ_00308	CDS	909	melR_1			Melibiose operon regulatory protein
OLKCMBIJ_00309	CDS	1356	melA	3.2.1.22	COG1486	Alpha-galactosidase
OLKCMBIJ_00310	CDS	1410	melB		COG2211	Melibiose carrier protein
OLKCMBIJ_00311	CDS	630	yjdF		COG3647	Inner membrane protein YjdF
OLKCMBIJ_00312	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
OLKCMBIJ_00313	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
OLKCMBIJ_00314	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
OLKCMBIJ_00315	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
OLKCMBIJ_00316	CDS	231				hypothetical protein
OLKCMBIJ_00317	CDS	273	yjdJ		COG2388	putative protein YjdJ
OLKCMBIJ_00318	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
OLKCMBIJ_00319	CDS	174	ghoT			Toxin GhoT
OLKCMBIJ_00320	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
OLKCMBIJ_00321	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
