locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGMFGGDM_00041	CDS	531	fimF_1			Protein FimF
EGMFGGDM_00042	CDS	2637	fimD_1		COG3188	Outer membrane usher protein FimD
EGMFGGDM_00043	CDS	726	fimC_1			Chaperone protein FimC
EGMFGGDM_00044	CDS	447	lpfA_1			putative major fimbrial subunit LpfA
EGMFGGDM_00045	CDS	549	fimA_1			Type-1 fimbrial protein, A chain
EGMFGGDM_00046	CDS	597				ISKra4 family transposase ISCep1
EGMFGGDM_00047	CDS	603				ISKra4 family transposase ISCep1
EGMFGGDM_00048	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
EGMFGGDM_00049	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
EGMFGGDM_00050	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
EGMFGGDM_00051	CDS	1017				hypothetical protein
EGMFGGDM_00052	CDS	258				hypothetical protein
EGMFGGDM_00053	CDS	546				hypothetical protein
EGMFGGDM_00054	CDS	747	yjhP			putative protein YjhP
EGMFGGDM_00055	CDS	1122	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EGMFGGDM_00056	CDS	279	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
EGMFGGDM_00057	CDS	1314	gatC_1		COG3775	PTS system galactitol-specific EIIC component
EGMFGGDM_00058	CDS	807				hypothetical protein
EGMFGGDM_00059	CDS	432				hypothetical protein
EGMFGGDM_00060	CDS	633	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
EGMFGGDM_00061	CDS	783	srlR_1		COG1349	Glucitol operon repressor
EGMFGGDM_00062	CDS	789	kdgR_1		COG1414	Transcriptional regulator KdgR
EGMFGGDM_00063	CDS	960	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
EGMFGGDM_00064	CDS	1968	yjhG	4.2.1.82	COG0129	D-xylonate dehydratase YjhG
EGMFGGDM_00065	CDS	1350	idnT_1		COG2610	Gnt-II system L-idonate transporter
EGMFGGDM_00066	CDS	987	deoR_1		COG2390	Deoxyribonucleoside regulator
EGMFGGDM_00067	CDS	1005				hypothetical protein
EGMFGGDM_00068	CDS	642	fucA_1	4.1.2.17	COG0235	L-fuculose phosphate aldolase
EGMFGGDM_00069	CDS	1116	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
EGMFGGDM_00070	CDS	1260	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
EGMFGGDM_00071	CDS	369	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
EGMFGGDM_00072	CDS	114				hypothetical protein
EGMFGGDM_00073	CDS	222				hypothetical protein
EGMFGGDM_00074	CDS	477				hypothetical protein
EGMFGGDM_00075	CDS	474	klcA_1			Antirestriction protein KlcA
EGMFGGDM_00076	CDS	819				hypothetical protein
EGMFGGDM_00077	CDS	159				hypothetical protein
EGMFGGDM_00078	CDS	3120	flu		COG3468	Antigen 43
EGMFGGDM_00079	CDS	873	era_1			GTPase Era
EGMFGGDM_00080	CDS	1485				hypothetical protein
EGMFGGDM_00081	CDS	603				hypothetical protein
EGMFGGDM_00082	CDS	207				hypothetical protein
EGMFGGDM_00083	CDS	1023				IS66 family transposase ISEc8
EGMFGGDM_00084	CDS	1359				hypothetical protein
EGMFGGDM_00085	CDS	258				hypothetical protein
EGMFGGDM_00086	CDS	210			COG1662	IS1 family transposase IS1F
EGMFGGDM_00087	CDS	522	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
EGMFGGDM_00088	CDS	954	fecR_1		COG3712	Protein FecR
EGMFGGDM_00089	CDS	2325	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
EGMFGGDM_00090	CDS	903	fecB_1		COG4594	Fe(3+) dicitrate-binding periplasmic protein
EGMFGGDM_00091	CDS	999	fecC_1		COG0609	Fe(3+) dicitrate transport system permease protein FecC
EGMFGGDM_00092	CDS	957	fecD_1		COG0609	Fe(3+) dicitrate transport system permease protein FecD
EGMFGGDM_00093	CDS	768	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
EGMFGGDM_00094	CDS	258				hypothetical protein
EGMFGGDM_00095	CDS	654				IS3 family transposase ISLad1
EGMFGGDM_00096	CDS	303				IS3 family transposase ISSfl10
EGMFGGDM_00097	CDS	819				IS3 family transposase ISSd1
EGMFGGDM_00098	CDS	1998			COG1292	Glycine betaine transporter
EGMFGGDM_00099	CDS	258				hypothetical protein
EGMFGGDM_00100	CDS	765				hypothetical protein
EGMFGGDM_00101	CDS	273				IS3 family transposase IS911
EGMFGGDM_00102	CDS	351				hypothetical protein
EGMFGGDM_00103	CDS	126	ythA			putative protein YthA
EGMFGGDM_00104	CDS	1119	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
EGMFGGDM_00105	CDS	1218	yjhB			Putative metabolite transport protein YjhB
EGMFGGDM_00106	CDS	1329			COG3385	IS4 family transposase IS4
EGMFGGDM_00107	CDS	360				hypothetical protein
EGMFGGDM_00108	CDS	237	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
EGMFGGDM_00109	CDS	366				hypothetical protein
EGMFGGDM_00110	CDS	906				IS3 family transposase IS2
EGMFGGDM_00111	CDS	1191	intA_1		COG0582	Prophage integrase IntA
EGMFGGDM_00112	CDS	195				hypothetical protein
EGMFGGDM_00113	tRNA	85				tRNA-Leu(caa)
EGMFGGDM_00114	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
EGMFGGDM_00115	CDS	564	gntK_1	2.7.1.12	COG3265	Thermoresistant gluconokinase
EGMFGGDM_00116	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
EGMFGGDM_00117	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
EGMFGGDM_00118	CDS	1320	idnT_2		COG2610	Gnt-II system L-idonate transporter
EGMFGGDM_00119	CDS	999	gntR_1			HTH-type transcriptional regulator GntR
EGMFGGDM_00120	CDS	1503				hypothetical protein
EGMFGGDM_00121	CDS	1083	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
EGMFGGDM_00122	CDS	1080	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
EGMFGGDM_00123	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
EGMFGGDM_00124	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
EGMFGGDM_00125	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
EGMFGGDM_00126	CDS	1188	yjgN		COG4269	Inner membrane protein YjgN
EGMFGGDM_00127	CDS	504				hypothetical protein
EGMFGGDM_00128	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
EGMFGGDM_00129	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
EGMFGGDM_00130	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
EGMFGGDM_00131	CDS	1221	arcA_1	3.5.3.6	COG2235	Arginine deiminase
EGMFGGDM_00132	CDS	945	arcC1_1	2.7.2.2		Carbamate kinase 1
EGMFGGDM_00133	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
EGMFGGDM_00134	CDS	1404				hypothetical protein
EGMFGGDM_00135	CDS	489	argR_1			Arginine repressor
EGMFGGDM_00136	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
EGMFGGDM_00137	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
EGMFGGDM_00138	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
EGMFGGDM_00139	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
EGMFGGDM_00140	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
EGMFGGDM_00141	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
EGMFGGDM_00142	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
EGMFGGDM_00143	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
EGMFGGDM_00144	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
EGMFGGDM_00145	CDS	387	cybC		COG3783	Soluble cytochrome b562
EGMFGGDM_00146	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
EGMFGGDM_00147	CDS	552				hypothetical protein
EGMFGGDM_00148	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
EGMFGGDM_00149	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
EGMFGGDM_00150	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
EGMFGGDM_00151	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
EGMFGGDM_00152	CDS	1503	fruK_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
EGMFGGDM_00153	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
EGMFGGDM_00154	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
EGMFGGDM_00155	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
EGMFGGDM_00156	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
EGMFGGDM_00157	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
EGMFGGDM_00158	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
EGMFGGDM_00159	CDS	1344				hypothetical protein
EGMFGGDM_00160	CDS	207				hypothetical protein
EGMFGGDM_00161	CDS	555	ytfJ_1		COG3054	putative protein YtfJ
EGMFGGDM_00162	CDS	912				hypothetical protein
EGMFGGDM_00163	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
EGMFGGDM_00164	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
EGMFGGDM_00165	CDS	381				hypothetical protein
EGMFGGDM_00166	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
EGMFGGDM_00167	CDS	966	ytfF			Inner membrane protein YtfF
EGMFGGDM_00168	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
EGMFGGDM_00169	CDS	1068				hypothetical protein
EGMFGGDM_00170	CDS	279				hypothetical protein
EGMFGGDM_00171	CDS	1404	cycA			D-serine/D-alanine/glycine transporter
EGMFGGDM_00172	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
EGMFGGDM_00173	CDS	639				hypothetical protein
EGMFGGDM_00174	CDS	648	nicS			HTH-type transcriptional repressor NicS
EGMFGGDM_00175	CDS	792	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EGMFGGDM_00176	CDS	843				hypothetical protein
EGMFGGDM_00177	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
EGMFGGDM_00178	CDS	1542	ydiF_1	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
EGMFGGDM_00179	CDS	2073				hypothetical protein
EGMFGGDM_00180	CDS	1278	exuT_1			Hexuronate transporter
EGMFGGDM_00181	CDS	1104				hypothetical protein
EGMFGGDM_00182	CDS	492				hypothetical protein
EGMFGGDM_00183	CDS	450	rplI		COG0359	50S ribosomal protein L9
EGMFGGDM_00184	CDS	228	rpsR		COG0238	30S ribosomal protein S18
EGMFGGDM_00185	CDS	315	priB		COG2965	Primosomal replication protein N
EGMFGGDM_00186	CDS	396	rpsF		COG0360	30S ribosomal protein S6
EGMFGGDM_00187	CDS	276				hypothetical protein
EGMFGGDM_00188	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
EGMFGGDM_00189	CDS	855	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
EGMFGGDM_00190	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
EGMFGGDM_00191	CDS	465	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
EGMFGGDM_00192	CDS	306	ulaB_1	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
EGMFGGDM_00193	CDS	1398	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
EGMFGGDM_00194	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
EGMFGGDM_00195	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
EGMFGGDM_00196	CDS	750				hypothetical protein
EGMFGGDM_00197	CDS	330	bsmA			Lipoprotein BsmA
EGMFGGDM_00198	CDS	276				hypothetical protein
EGMFGGDM_00199	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
EGMFGGDM_00200	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
EGMFGGDM_00201	CDS	639				hypothetical protein
EGMFGGDM_00202	CDS	399				hypothetical protein
EGMFGGDM_00203	CDS	660				hypothetical protein
EGMFGGDM_00204	CDS	699				hypothetical protein
EGMFGGDM_00205	CDS	402				hypothetical protein
EGMFGGDM_00206	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
EGMFGGDM_00207	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
EGMFGGDM_00208	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
EGMFGGDM_00209	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
EGMFGGDM_00210	CDS	198				hypothetical protein
EGMFGGDM_00211	CDS	1005	hflC_1		COG0330	Modulator of FtsH protease HflC
EGMFGGDM_00212	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
EGMFGGDM_00213	CDS	1281	hflX		COG2262	GTPase HflX
EGMFGGDM_00214	CDS	309	hfq		COG1923	RNA-binding protein Hfq
EGMFGGDM_00215	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
EGMFGGDM_00216	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
EGMFGGDM_00217	CDS	1338	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
EGMFGGDM_00218	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
EGMFGGDM_00219	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EGMFGGDM_00220	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
EGMFGGDM_00221	tRNA	76				tRNA-Gly(gcc)
EGMFGGDM_00222	tRNA	76				tRNA-Gly(gcc)
EGMFGGDM_00223	tRNA	76				tRNA-Gly(gcc)
EGMFGGDM_00224	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
EGMFGGDM_00225	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
EGMFGGDM_00226	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EGMFGGDM_00227	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
EGMFGGDM_00228	CDS	303	yjeO			Inner membrane protein YjeO
EGMFGGDM_00229	CDS	315				hypothetical protein
EGMFGGDM_00230	CDS	1458	yjeM			Inner membrane transporter YjeM
EGMFGGDM_00231	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
EGMFGGDM_00232	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EGMFGGDM_00233	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
EGMFGGDM_00234	CDS	396	frdC		COG3029	Fumarate reductase subunit C
EGMFGGDM_00235	CDS	360	frdD		COG3080	Fumarate reductase subunit D
EGMFGGDM_00236	CDS	1134	ampC	3.5.2.6	COG1680	Beta-lactamase
EGMFGGDM_00237	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
EGMFGGDM_00238	CDS	318	gdx		COG2076	Guanidinium exporter
EGMFGGDM_00239	CDS	147				hypothetical protein
EGMFGGDM_00240	CDS	567	efp		COG0231	Elongation factor P
EGMFGGDM_00241	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
EGMFGGDM_00242	CDS	870				hypothetical protein
EGMFGGDM_00243	CDS	354				hypothetical protein
EGMFGGDM_00244	CDS	1647	groL			60 kDa chaperonin
EGMFGGDM_00245	CDS	294	groS		COG0234	10 kDa chaperonin
EGMFGGDM_00246	CDS	1257	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
EGMFGGDM_00247	CDS	477				hypothetical protein
EGMFGGDM_00248	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
EGMFGGDM_00249	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
EGMFGGDM_00250	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
EGMFGGDM_00251	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
EGMFGGDM_00252	CDS	576				hypothetical protein
EGMFGGDM_00253	tRNA	76				tRNA-Phe(gaa)
EGMFGGDM_00254	CDS	1539	cadC		COG3710	Transcriptional activator CadC
EGMFGGDM_00255	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
EGMFGGDM_00256	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
EGMFGGDM_00257	CDS	1458	dtpC		COG3104	Dipeptide and tripeptide permease C
EGMFGGDM_00258	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
EGMFGGDM_00259	CDS	174	ghoT			Toxin GhoT
EGMFGGDM_00260	CDS	297	ghoS	3.1.-.-		Endoribonuclease antitoxin GhoS
EGMFGGDM_00261	CDS	273	yjdJ		COG2388	putative protein YjdJ
EGMFGGDM_00262	CDS	231				hypothetical protein
EGMFGGDM_00263	CDS	1632	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
EGMFGGDM_00264	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
EGMFGGDM_00265	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
EGMFGGDM_00266	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
EGMFGGDM_00267	CDS	630	yjdF		COG3647	Inner membrane protein YjdF
EGMFGGDM_00268	CDS	1410	melB		COG2211	Melibiose carrier protein
EGMFGGDM_00269	CDS	1356	melA	3.2.1.22	COG1486	Alpha-galactosidase
EGMFGGDM_00270	CDS	909	melR_1			Melibiose operon regulatory protein
EGMFGGDM_00271	CDS	2271	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
EGMFGGDM_00272	CDS	762	gadX_1			HTH-type transcriptional regulator GadX
EGMFGGDM_00273	CDS	1338	adiC		COG0531	Arginine/agmatine antiporter
EGMFGGDM_00274	CDS	1644	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
EGMFGGDM_00275	CDS	669	basR			Transcriptional regulatory protein BasR
EGMFGGDM_00276	CDS	1101	basS	2.7.13.3		Sensor protein BasS
EGMFGGDM_00277	CDS	90				hypothetical protein
EGMFGGDM_00278	CDS	1503	proP			Proline/betaine transporter
EGMFGGDM_00279	CDS	879				hypothetical protein
EGMFGGDM_00280	CDS	2229	crfC_1		COG0699	Clamp-binding protein CrfC
EGMFGGDM_00281	CDS	336				hypothetical protein
EGMFGGDM_00282	CDS	444				hypothetical protein
EGMFGGDM_00283	CDS	789	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
EGMFGGDM_00284	CDS	1017				hypothetical protein
EGMFGGDM_00285	CDS	780	phnE		COG3639	Phosphate-import permease protein PhnE
EGMFGGDM_00286	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
EGMFGGDM_00287	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
EGMFGGDM_00288	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
EGMFGGDM_00289	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
EGMFGGDM_00290	CDS	846	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
EGMFGGDM_00291	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
EGMFGGDM_00292	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
EGMFGGDM_00293	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
EGMFGGDM_00294	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
EGMFGGDM_00295	CDS	435	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
EGMFGGDM_00296	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
EGMFGGDM_00297	CDS	330				hypothetical protein
EGMFGGDM_00298	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
EGMFGGDM_00299	CDS	891	rpiR		COG1737	HTH-type transcriptional regulator RpiR
EGMFGGDM_00300	CDS	936	alsB		COG1879	D-allose-binding periplasmic protein
EGMFGGDM_00301	CDS	1533	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
EGMFGGDM_00302	CDS	981	alsC		COG1172	D-allose transport system permease protein AlsC
EGMFGGDM_00303	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
EGMFGGDM_00304	CDS	930	alsK	2.7.1.55	COG1940	D-allose kinase
EGMFGGDM_00305	CDS	1986	yjcS_1	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
EGMFGGDM_00306	CDS	276				hypothetical protein
EGMFGGDM_00307	CDS	1032	mdtN		COG1566	Multidrug resistance protein MdtN
EGMFGGDM_00308	CDS	2052	mdtO		COG1289	Multidrug resistance protein MdtO
EGMFGGDM_00309	CDS	1467	cusC_1		COG1538	Cation efflux system protein CusC
EGMFGGDM_00310	CDS	420	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
EGMFGGDM_00311	CDS	1680	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
EGMFGGDM_00312	CDS	690				hypothetical protein
EGMFGGDM_00313	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
EGMFGGDM_00314	CDS	597	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
EGMFGGDM_00315	CDS	384	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
EGMFGGDM_00316	CDS	1623	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
EGMFGGDM_00317	CDS	957				hypothetical protein
EGMFGGDM_00318	CDS	672	ydhX_1		COG0437	putative ferredoxin-like protein YdhX
EGMFGGDM_00319	CDS	567	nrfB			Cytochrome c-type protein NrfB
EGMFGGDM_00320	CDS	1437	nrfA	1.7.2.2	COG3303	Cytochrome c-552
EGMFGGDM_00321	CDS	1959	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EGMFGGDM_00322	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
EGMFGGDM_00323	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
EGMFGGDM_00324	CDS	1650	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
EGMFGGDM_00325	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
EGMFGGDM_00326	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
EGMFGGDM_00327	CDS	324	soxS			Regulatory protein SoxS
