locus_tag	ftype	length_bp	gene	EC_number	COG	product
AIDJNMED_00029	CDS	822	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
AIDJNMED_00030	CDS	786	ycfZ			Inner membrane protein YcfZ
AIDJNMED_00031	CDS	462	ymfA			Inner membrane protein YmfA
AIDJNMED_00032	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
AIDJNMED_00033	CDS	795	ydcV_1			Inner membrane ABC transporter permease protein YdcV
AIDJNMED_00034	CDS	1119				hypothetical protein
AIDJNMED_00035	CDS	270				hypothetical protein
AIDJNMED_00036	CDS	2445				hypothetical protein
AIDJNMED_00037	CDS	189				hypothetical protein
AIDJNMED_00038	CDS	189				hypothetical protein
AIDJNMED_00039	CDS	516				hypothetical protein
AIDJNMED_00040	CDS	153				hypothetical protein
AIDJNMED_00041	CDS	339				hypothetical protein
AIDJNMED_00042	CDS	231				hypothetical protein
AIDJNMED_00043	CDS	438				hypothetical protein
AIDJNMED_00044	CDS	1011	dnaT_1			Primosomal protein 1
AIDJNMED_00045	CDS	462				hypothetical protein
AIDJNMED_00046	CDS	717				hypothetical protein
AIDJNMED_00047	CDS	318				hypothetical protein
AIDJNMED_00048	CDS	306				hypothetical protein
AIDJNMED_00049	CDS	183				hypothetical protein
AIDJNMED_00050	CDS	177				hypothetical protein
AIDJNMED_00051	CDS	516				hypothetical protein
AIDJNMED_00052	CDS	213				hypothetical protein
AIDJNMED_00053	CDS	273				hypothetical protein
AIDJNMED_00054	CDS	1050				hypothetical protein
AIDJNMED_00055	CDS	375	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
AIDJNMED_00056	CDS	822				hypothetical protein
AIDJNMED_00057	CDS	198				hypothetical protein
AIDJNMED_00058	CDS	1059				hypothetical protein
AIDJNMED_00059	tRNA	76				tRNA-Met(cat)
AIDJNMED_00060	tRNA	77				tRNA-Arg(tcg)
AIDJNMED_00061	tRNA	77				tRNA-Arg(tct)
AIDJNMED_00062	CDS	960	stxA_1	3.2.2.22		Shiga toxin subunit A
AIDJNMED_00063	CDS	270	stxB_1			Shiga toxin subunit B
AIDJNMED_00064	CDS	243	iraM			Anti-adapter protein IraM
AIDJNMED_00065	CDS	1938				hypothetical protein
AIDJNMED_00066	CDS	180				hypothetical protein
AIDJNMED_00067	CDS	246				hypothetical protein
AIDJNMED_00068	CDS	216				hypothetical protein
AIDJNMED_00069	CDS	792				hypothetical protein
AIDJNMED_00070	CDS	534	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
AIDJNMED_00071	CDS	147				hypothetical protein
AIDJNMED_00072	CDS	132				hypothetical protein
AIDJNMED_00073	CDS	459				hypothetical protein
AIDJNMED_00074	CDS	225				hypothetical protein
AIDJNMED_00075	CDS	507	nohA_1		COG4220	Prophage DNA-packing protein NohA
AIDJNMED_00076	CDS	1929				hypothetical protein
AIDJNMED_00077	CDS	207				hypothetical protein
AIDJNMED_00078	CDS	1593				hypothetical protein
AIDJNMED_00079	CDS	1506				hypothetical protein
AIDJNMED_00080	CDS	348				hypothetical protein
AIDJNMED_00081	CDS	1029				hypothetical protein
AIDJNMED_00082	CDS	417				hypothetical protein
AIDJNMED_00083	CDS	354				hypothetical protein
AIDJNMED_00084	CDS	576				hypothetical protein
AIDJNMED_00085	CDS	396				hypothetical protein
AIDJNMED_00086	CDS	750				hypothetical protein
AIDJNMED_00087	CDS	432				hypothetical protein
AIDJNMED_00088	CDS	414				hypothetical protein
AIDJNMED_00089	CDS	2580				hypothetical protein
AIDJNMED_00090	CDS	330				hypothetical protein
AIDJNMED_00091	CDS	699				hypothetical protein
AIDJNMED_00092	CDS	744				hypothetical protein
AIDJNMED_00093	CDS	582				hypothetical protein
AIDJNMED_00094	CDS	3687				hypothetical protein
AIDJNMED_00095	CDS	141				hypothetical protein
AIDJNMED_00096	CDS	1659				hypothetical protein
AIDJNMED_00097	CDS	213				hypothetical protein
AIDJNMED_00098	CDS	738				hypothetical protein
AIDJNMED_00099	CDS	864	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
AIDJNMED_00100	CDS	1137	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AIDJNMED_00101	CDS	1230	pepT	3.4.11.4	COG2195	Peptidase T
AIDJNMED_00102	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
AIDJNMED_00103	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
AIDJNMED_00104	CDS	672	phoP			Transcriptional regulatory protein PhoP
AIDJNMED_00105	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
AIDJNMED_00106	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
AIDJNMED_00107	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AIDJNMED_00108	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
AIDJNMED_00109	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
AIDJNMED_00110	CDS	1251	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
AIDJNMED_00111	CDS	1143				hypothetical protein
AIDJNMED_00112	CDS	237				hypothetical protein
AIDJNMED_00113	CDS	240				hypothetical protein
AIDJNMED_00114	CDS	219				hypothetical protein
AIDJNMED_00115	CDS	216				hypothetical protein
AIDJNMED_00116	CDS	192				hypothetical protein
AIDJNMED_00117	CDS	183				hypothetical protein
AIDJNMED_00118	CDS	681				hypothetical protein
AIDJNMED_00119	CDS	786				hypothetical protein
AIDJNMED_00120	CDS	297				hypothetical protein
AIDJNMED_00121	CDS	207				hypothetical protein
AIDJNMED_00122	CDS	165				hypothetical protein
AIDJNMED_00123	CDS	1047	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
AIDJNMED_00124	CDS	462				hypothetical protein
AIDJNMED_00125	CDS	486	lexA_1	3.4.21.88		LexA repressor
AIDJNMED_00126	CDS	228				hypothetical protein
AIDJNMED_00127	CDS	540				hypothetical protein
AIDJNMED_00128	CDS	930				hypothetical protein
AIDJNMED_00129	CDS	702				hypothetical protein
AIDJNMED_00130	CDS	303				hypothetical protein
AIDJNMED_00131	CDS	333	emrE		COG2076	Multidrug transporter EmrE
AIDJNMED_00132	CDS	1527				hypothetical protein
AIDJNMED_00133	CDS	552				hypothetical protein
AIDJNMED_00134	CDS	798	rhaS_1			HTH-type transcriptional activator RhaS
AIDJNMED_00135	CDS	456				hypothetical protein
AIDJNMED_00136	CDS	171				hypothetical protein
AIDJNMED_00137	CDS	291	ybcO_1	3.1.-.-		Putative nuclease YbcO
AIDJNMED_00138	CDS	363	rusA_2	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
AIDJNMED_00139	CDS	138	ylcG			putative protein YlcG
AIDJNMED_00140	CDS	384				hypothetical protein
AIDJNMED_00141	CDS	1098	ompD_1		COG3203	Outer membrane porin protein OmpD
AIDJNMED_00142	CDS	216				hypothetical protein
AIDJNMED_00143	CDS	498	rrrD_2	3.2.1.17	COG3772	Lysozyme RrrD
AIDJNMED_00144	CDS	462				hypothetical protein
AIDJNMED_00145	CDS	294				hypothetical protein
AIDJNMED_00146	CDS	546	nohA_2		COG4220	Prophage DNA-packing protein NohA
AIDJNMED_00147	CDS	1926				hypothetical protein
AIDJNMED_00148	CDS	207				hypothetical protein
AIDJNMED_00149	CDS	1602				hypothetical protein
AIDJNMED_00150	CDS	1320				hypothetical protein
AIDJNMED_00151	CDS	333				hypothetical protein
AIDJNMED_00152	CDS	1026				hypothetical protein
AIDJNMED_00153	CDS	399				hypothetical protein
AIDJNMED_00154	CDS	354				hypothetical protein
AIDJNMED_00155	CDS	579				hypothetical protein
AIDJNMED_00156	CDS	396				hypothetical protein
AIDJNMED_00157	CDS	741				hypothetical protein
AIDJNMED_00158	CDS	423				hypothetical protein
AIDJNMED_00159	CDS	435				hypothetical protein
AIDJNMED_00160	CDS	2562				hypothetical protein
AIDJNMED_00161	CDS	330				hypothetical protein
AIDJNMED_00162	CDS	699				hypothetical protein
AIDJNMED_00163	CDS	744				hypothetical protein
AIDJNMED_00164	CDS	1359				hypothetical protein
AIDJNMED_00165	CDS	600	ompX_1		COG3637	Outer membrane protein X
AIDJNMED_00166	CDS	2916				hypothetical protein
AIDJNMED_00167	CDS	585	tfaE_1			Prophage tail fiber assembly protein TfaE
AIDJNMED_00168	CDS	789				hypothetical protein
AIDJNMED_00169	CDS	1203				hypothetical protein
AIDJNMED_00170	CDS	630				hypothetical protein
AIDJNMED_00171	CDS	690				hypothetical protein
AIDJNMED_00172	CDS	153	icd_2	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
AIDJNMED_00173	CDS	405	ydfO		COG5562	putative protein YdfO
AIDJNMED_00174	CDS	732	bluR		COG0789	HTH-type transcriptional repressor BluR
AIDJNMED_00175	CDS	1212	bluF			Blue light- and temperature-regulated antirepressor BluF
AIDJNMED_00176	CDS	237	ycgZ			putative two-component-system connector protein YcgZ
AIDJNMED_00177	CDS	267	ariR			putative two-component-system connector protein AriR
AIDJNMED_00178	CDS	249	ymgC			putative protein YmgC
AIDJNMED_00179	CDS	1524	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
AIDJNMED_00180	CDS	219	ymgF			Inner membrane protein YmgF
AIDJNMED_00181	CDS	1782				hypothetical protein
AIDJNMED_00182	CDS	519	icsA		COG3468	Outer membrane protein IcsA autotransporter
AIDJNMED_00183	CDS	330	ymgD			putative protein YmgD
AIDJNMED_00184	CDS	285				hypothetical protein
AIDJNMED_00185	CDS	327				putative autotransporter
AIDJNMED_00186	CDS	267	minE		COG0851	Cell division topological specificity factor
AIDJNMED_00187	CDS	813	minD		COG2894	Septum site-determining protein MinD
AIDJNMED_00188	CDS	696	minC		COG0850	Septum site-determining protein MinC
AIDJNMED_00189	CDS	369				hypothetical protein
AIDJNMED_00190	CDS	402	pliG			Inhibitor of g-type lysozyme
AIDJNMED_00191	CDS	294	ycgL		COG3100	Protein YcgL
AIDJNMED_00192	CDS	660	ycgM		COG0179	putative protein YcgM
AIDJNMED_00193	CDS	447				hypothetical protein
AIDJNMED_00194	CDS	420				hypothetical protein
AIDJNMED_00195	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
AIDJNMED_00196	CDS	1269	umuC		COG0389	Protein UmuC
AIDJNMED_00197	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
AIDJNMED_00198	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
AIDJNMED_00199	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
AIDJNMED_00200	CDS	1533				hypothetical protein
AIDJNMED_00201	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
AIDJNMED_00202	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
AIDJNMED_00203	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
AIDJNMED_00204	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
AIDJNMED_00205	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
AIDJNMED_00206	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
AIDJNMED_00207	CDS	255				hypothetical protein
AIDJNMED_00208	CDS	1971	btuB_1			Vitamin B12 transporter BtuB
AIDJNMED_00209	CDS	855	nadC_1	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
AIDJNMED_00210	CDS	813	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AIDJNMED_00211	CDS	759			COG1120	putative ABC transporter ATP-binding protein
AIDJNMED_00212	CDS	981			COG0609	putative ABC transporter permease protein
AIDJNMED_00213	CDS	1023				hypothetical protein
AIDJNMED_00214	CDS	1698	treA	3.2.1.28	COG1626	Periplasmic trehalase
AIDJNMED_00215	CDS	1419	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
AIDJNMED_00216	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
AIDJNMED_00217	CDS	1071	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
AIDJNMED_00218	CDS	1920	dhaR		COG3284	PTS-dependent dihydroxyacetone kinase operon regulatory protein
AIDJNMED_00219	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
AIDJNMED_00220	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
AIDJNMED_00221	CDS	279				hypothetical protein
AIDJNMED_00222	CDS	1653	dauA		COG0659	C4-dicarboxylic acid transporter DauA
AIDJNMED_00223	CDS	1014	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
AIDJNMED_00224	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
AIDJNMED_00225	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
AIDJNMED_00226	CDS	1326	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
AIDJNMED_00227	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
AIDJNMED_00228	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AIDJNMED_00229	CDS	393	ychQ		COG3094	Protein YchQ
AIDJNMED_00230	CDS	810				hypothetical protein
AIDJNMED_00231	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
AIDJNMED_00232	CDS	108	ldrA			Small toxic polypeptide LdrA
AIDJNMED_00233	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
AIDJNMED_00234	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
AIDJNMED_00235	CDS	717	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
AIDJNMED_00236	CDS	354	ychN		COG1553	Protein YchN
AIDJNMED_00237	CDS	1431				Invasin
AIDJNMED_00238	CDS	651	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
AIDJNMED_00239	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
AIDJNMED_00240	CDS	219				hypothetical protein
AIDJNMED_00241	CDS	1392	narK		COG2223	Nitrate/nitrite transporter NarK
AIDJNMED_00242	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
AIDJNMED_00243	CDS	1539	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
AIDJNMED_00244	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
AIDJNMED_00245	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
AIDJNMED_00246	tRNA	85				tRNA-Tyr(gta)
AIDJNMED_00247	tRNA	85				tRNA-Tyr(gta)
AIDJNMED_00248	tRNA	85				tRNA-Tyr(gta)
AIDJNMED_00249	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AIDJNMED_00250	CDS	459				hypothetical protein
AIDJNMED_00251	CDS	906			COG1752	putative NTE family protein
AIDJNMED_00252	CDS	1014	rssB		COG0784	Regulator of RpoS
AIDJNMED_00253	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
AIDJNMED_00254	CDS	414	hns		COG2916	DNA-binding protein H-NS
AIDJNMED_00255	CDS	618	tdk	2.7.1.21	COG1435	Thymidine kinase
AIDJNMED_00256	CDS	834			COG3385	IS4 family transposase IS4
AIDJNMED_00257	CDS	381			COG3385	IS4 family transposase IS4
AIDJNMED_00258	CDS	2676	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
AIDJNMED_00259	CDS	648				hypothetical protein
AIDJNMED_00260	CDS	156				hypothetical protein
AIDJNMED_00261	CDS	297				hypothetical protein
AIDJNMED_00262	CDS	1677	oppA		COG4166	Periplasmic oligopeptide-binding protein
AIDJNMED_00263	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
AIDJNMED_00264	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
AIDJNMED_00265	CDS	1014	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
AIDJNMED_00266	CDS	1005	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AIDJNMED_00267	CDS	330				hypothetical protein
AIDJNMED_00268	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
AIDJNMED_00269	CDS	1254	kch		COG1226	Voltage-gated potassium channel Kch
AIDJNMED_00270	CDS	297	yciI		COG2350	Protein YciI
AIDJNMED_00271	CDS	720	tonB		COG0810	Protein TonB
AIDJNMED_00272	CDS	399		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
AIDJNMED_00273	CDS	540	yciB		COG2917	putative intracellular septation protein A
AIDJNMED_00274	CDS	744				hypothetical protein
AIDJNMED_00275	CDS	639	ompW		COG3047	Outer membrane protein W
AIDJNMED_00276	CDS	1131				hypothetical protein
AIDJNMED_00277	CDS	2472				hypothetical protein
AIDJNMED_00278	CDS	189				hypothetical protein
AIDJNMED_00279	CDS	189				hypothetical protein
AIDJNMED_00280	CDS	444				hypothetical protein
AIDJNMED_00281	CDS	153				hypothetical protein
AIDJNMED_00282	CDS	420				hypothetical protein
AIDJNMED_00283	CDS	267				hypothetical protein
AIDJNMED_00284	CDS	552				hypothetical protein
AIDJNMED_00285	CDS	663				hypothetical protein
AIDJNMED_00286	CDS	717				hypothetical protein
AIDJNMED_00287	CDS	174				hypothetical protein
AIDJNMED_00288	CDS	306				hypothetical protein
AIDJNMED_00289	CDS	369				hypothetical protein
AIDJNMED_00290	CDS	702				hypothetical protein
AIDJNMED_00291	CDS	213				hypothetical protein
AIDJNMED_00292	CDS	273				hypothetical protein
AIDJNMED_00293	CDS	1050				hypothetical protein
AIDJNMED_00294	CDS	363	rusA_3	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
AIDJNMED_00295	CDS	666				hypothetical protein
AIDJNMED_00296	CDS	237				hypothetical protein
AIDJNMED_00297	CDS	198				hypothetical protein
AIDJNMED_00298	CDS	1059				hypothetical protein
AIDJNMED_00299	tRNA	76				tRNA-Met(cat)
AIDJNMED_00300	tRNA	77				tRNA-Arg(tcg)
AIDJNMED_00301	CDS	429				hypothetical protein
AIDJNMED_00302	CDS	726	gadW_1			HTH-type transcriptional regulator GadW
AIDJNMED_00303	CDS	1965				hypothetical protein
AIDJNMED_00304	CDS	246				hypothetical protein
AIDJNMED_00305	CDS	216				hypothetical protein
AIDJNMED_00306	CDS	792				hypothetical protein
AIDJNMED_00307	CDS	534	rrrD_3	3.2.1.17	COG3772	Lysozyme RrrD
AIDJNMED_00308	CDS	696				hypothetical protein
AIDJNMED_00309	CDS	96				hypothetical protein
AIDJNMED_00310	CDS	459				hypothetical protein
AIDJNMED_00311	CDS	225				hypothetical protein
AIDJNMED_00312	CDS	327				hypothetical protein
AIDJNMED_00313	CDS	201				hypothetical protein
AIDJNMED_00314	CDS	366				hypothetical protein
AIDJNMED_00315	CDS	564				hypothetical protein
AIDJNMED_00316	CDS	1662				hypothetical protein
AIDJNMED_00317	CDS	1938				hypothetical protein
AIDJNMED_00318	CDS	222				hypothetical protein
AIDJNMED_00319	CDS	2586				hypothetical protein
AIDJNMED_00320	CDS	327				hypothetical protein
AIDJNMED_00321	CDS	351				hypothetical protein
AIDJNMED_00322	CDS	447				hypothetical protein
AIDJNMED_00323	CDS	345				hypothetical protein
AIDJNMED_00324	CDS	717				hypothetical protein
AIDJNMED_00325	CDS	375				hypothetical protein
AIDJNMED_00326	CDS	210				hypothetical protein
AIDJNMED_00327	CDS	3243				hypothetical protein
AIDJNMED_00328	CDS	342				hypothetical protein
AIDJNMED_00329	CDS	1164	ompD_2		COG3203	Outer membrane porin protein OmpD
AIDJNMED_00330	CDS	741				hypothetical protein
AIDJNMED_00331	CDS	744				hypothetical protein
AIDJNMED_00332	CDS	546				hypothetical protein
AIDJNMED_00333	CDS	3687				hypothetical protein
AIDJNMED_00334	CDS	141				hypothetical protein
AIDJNMED_00335	CDS	1269				hypothetical protein
AIDJNMED_00336	CDS	672				hypothetical protein
AIDJNMED_00337	CDS	561				hypothetical protein
AIDJNMED_00338	CDS	147				hypothetical protein
AIDJNMED_00339	CDS	507	yciE		COG3685	Protein YciE
AIDJNMED_00340	CDS	501	yciF		COG3685	Protein YciF
AIDJNMED_00341	CDS	180				hypothetical protein
AIDJNMED_00342	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
AIDJNMED_00343	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
AIDJNMED_00344	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
AIDJNMED_00345	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
AIDJNMED_00346	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
AIDJNMED_00347	CDS	882	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
AIDJNMED_00348	CDS	621	yciO		COG0009	putative protein YciO
AIDJNMED_00349	CDS	1896				hypothetical protein
AIDJNMED_00350	CDS	876	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
AIDJNMED_00351	CDS	1002				hypothetical protein
AIDJNMED_00352	CDS	309				hypothetical protein
AIDJNMED_00353	CDS	591	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
AIDJNMED_00354	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
AIDJNMED_00355	CDS	1050	sohB	3.4.21.-	COG0616	putative protease SohB
AIDJNMED_00356	CDS	252	yciN			Protein YciN
AIDJNMED_00357	CDS	2598	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
AIDJNMED_00358	CDS	975	cysB			HTH-type transcriptional regulator CysB
AIDJNMED_00359	CDS	129	ymiA			Protein YmiA
AIDJNMED_00360	CDS	168				hypothetical protein
AIDJNMED_00361	CDS	2676	acnA	4.2.1.3	COG1048	Aconitate hydratase A
AIDJNMED_00362	CDS	591	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
AIDJNMED_00363	CDS	765	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
AIDJNMED_00364	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
AIDJNMED_00365	CDS	1170	lapB_1		COG2956	Lipopolysaccharide assembly protein B
AIDJNMED_00366	CDS	798	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
AIDJNMED_00367	CDS	327	yciH		COG0023	putative protein YciH
AIDJNMED_00368	CDS	219	osmB			Osmotically-inducible lipoprotein B
AIDJNMED_00369	CDS	750	srlR_1		COG1349	Glucitol operon repressor
AIDJNMED_00370	CDS	174				hypothetical protein
AIDJNMED_00371	CDS	1986	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
AIDJNMED_00372	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
AIDJNMED_00373	CDS	1128				hypothetical protein
AIDJNMED_00374	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
AIDJNMED_00375	CDS	567	betI_1			HTH-type transcriptional regulator BetI
AIDJNMED_00376	CDS	1122	mexA			Multidrug resistance protein MexA
AIDJNMED_00377	CDS	1986	acrF_1		COG0841	Multidrug export protein AcrF
AIDJNMED_00378	CDS	1125	mexB		COG0841	Multidrug resistance protein MexB
AIDJNMED_00379	CDS	1374	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
AIDJNMED_00380	CDS	1164	bcr_1			Bicyclomycin resistance protein
AIDJNMED_00381	CDS	807	sapF		COG4167	Putrescine export system ATP-binding protein SapF
AIDJNMED_00382	CDS	993	sapD		COG4170	Putrescine export system ATP-binding protein SapD
AIDJNMED_00383	CDS	891	sapC		COG4171	Putrescine export system permease protein SapC
AIDJNMED_00384	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
AIDJNMED_00385	CDS	1644	sapA		COG4166	Peptide transport periplasmic protein SapA
AIDJNMED_00386	CDS	246				hypothetical protein
AIDJNMED_00387	CDS	1386	puuP		COG0531	Putrescine importer PuuP
AIDJNMED_00388	CDS	1419	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
AIDJNMED_00389	CDS	753	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
AIDJNMED_00390	CDS	558	puuR			HTH-type transcriptional regulator PuuR
AIDJNMED_00391	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
AIDJNMED_00392	CDS	1281	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
AIDJNMED_00393	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
